Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.200,1.503,0.983,1.180,1.336,1.590,2.002,2.343,6.369,6.369,0.665
5,15.200,1.457,0.818,1.181,1.365,1.703,1.968,2.126,2.863,2.863,0.686
10,20.200,1.316,0.776,1.143,1.241,1.419,1.618,2.021,2.299,2.402,0.760
15,21.200,1.330,0.870,1.103,1.224,1.486,1.801,2.035,2.229,2.267,0.752
20,17.600,1.344,0.807,1.108,1.230,1.494,1.773,2.008,3.506,3.506,0.744
25,17.200,1.392,0.885,1.116,1.283,1.620,2.047,2.217,2.712,2.712,0.718
30,15.200,1.399,0.935,1.138,1.323,1.644,1.846,1.965,2.334,2.334,0.715
35,11.600,1.539,0.784,1.295,1.443,1.789,2.134,2.171,2.773,2.773,0.650
40,15.200,1.431,0.849,1.201,1.367,1.525,1.993,2.287,2.818,2.818,0.699
45,15.600,1.505,0.933,1.219,1.392,1.674,2.068,2.625,3.215,3.215,0.664
50,17.600,1.471,0.844,1.212,1.389,1.690,1.926,2.089,4.653,4.653,0.680
55,17.200,1.415,0.993,1.152,1.332,1.559,2.033,2.097,2.536,2.536,0.707
