Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,154.200,4.261,1.434,2.649,3.606,5.484,7.099,8.139,12.407,22.474,0.235
5,197.400,3.290,1.421,2.192,2.881,4.049,5.557,5.986,7.317,19.349,0.304
10,208.600,3.182,1.060,2.178,2.836,3.805,5.291,5.995,7.274,10.812,0.314
15,160.800,3.828,1.054,2.394,3.546,5.064,6.174,6.774,7.623,9.057,0.261
20,165.000,3.643,1.409,2.366,3.114,4.867,6.017,6.755,7.390,8.114,0.275
25,201.600,3.356,1.212,2.206,2.904,4.237,5.826,6.466,7.169,8.912,0.298
30,184.800,3.458,1.284,2.164,2.981,4.520,5.883,6.572,7.699,10.542,0.289
35,198.000,3.121,0.938,2.038,2.751,3.694,5.401,6.101,7.133,9.040,0.320
40,145.400,4.655,1.562,3.388,4.595,5.775,6.797,7.403,8.812,11.975,0.215
45,157.200,4.252,1.437,2.901,4.339,5.384,6.431,7.045,7.706,8.341,0.235
50,184.000,3.412,0.955,2.305,2.993,4.320,5.491,6.199,7.548,18.700,0.293
55,175.000,3.755,0.975,2.475,3.409,4.864,6.012,6.539,7.750,12.333,0.266
