Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,220,220.000,923,1874,3886,4563,6303,8159,13042,17804,20404
1,292,292.000,780,1450,2134,3376,4918,6871,8182,11670,14975
2,438,438.000,369,904,1698,2275,3017,4553,5882,9822,15477
3,344,344.000,390,1238,1910,2898,3951,5872,6963,13933,18050
4,284,284.000,696,1448,2084,3513,5281,6788,8122,13633,16570
5,554,554.000,348,740,1384,1792,2425,3234,5572,6090,10395
6,325,325.000,369,1291,2099,3080,4404,5735,7343,11671,12175
7,355,355.000,351,1176,1783,2798,4042,5594,6910,12536,13544
8,315,315.000,338,1314,2060,3183,4614,6025,6945,12971,14546
9,544,544.000,294,723,1365,1823,2447,3241,5536,6494,12788
10,340,340.000,321,1324,1745,2933,4427,6375,7187,12710,22282
11,432,432.000,330,851,1534,2308,3062,4988,5916,11685,14433
12,404,404.000,298,822,1627,2469,3272,5725,6223,10993,13522
13,284,284.000,628,1307,2922,3503,4887,6221,10815,13882,14574
14,313,313.000,379,1288,2140,3189,4611,6072,7188,12805,13304
15,356,356.000,341,1273,1730,2810,4109,5994,6506,13015,13253
16,342,342.000,297,1277,1948,2902,4134,6009,6867,12662,13294
17,436,436.000,336,977,1479,2288,2864,4899,5756,12412,14761
18,437,437.000,331,848,1522,2282,3073,5217,5901,6554,14265
19,465,465.000,280,799,1475,2140,2797,4903,5702,10935,11497
20,430,430.000,328,829,1593,2323,2866,5407,6209,12633,14065
21,467,467.000,312,736,1614,2135,2648,5228,5763,12625,14545
22,361,361.000,294,754,1896,2754,3620,5985,7090,12869,13046
23,312,312.000,444,1363,2437,3215,4577,6318,7301,12594,13211
24,289,289.000,458,1400,2997,3440,4712,6481,7646,12898,13482
25,463,463.000,298,751,1634,2155,2740,4983,5607,7626,11275
26,319,319.000,375,1442,1743,3136,4803,6664,7285,12628,13276
27,332,332.000,329,1319,1903,3004,4808,5863,6848,12908,13939
28,267,267.000,582,1428,3467,3750,5353,6918,8008,13241,13817
29,349,349.000,279,1295,1816,2849,4329,5793,6496,12203,13219
30,322,322.000,316,1313,2108,3100,4506,6000,7202,12921,13510
31,294,294.000,436,1339,2251,3407,4950,6193,10609,12813,13102
32,438,438.000,273,769,1707,2292,2862,5145,6378,12700,13689
33,293,293.000,306,1489,1967,3371,4887,6693,7180,13610,13982
34,285,285.000,617,1403,1959,3520,5093,6758,7850,13263,18439
35,283,283.000,576,1366,1930,3514,5356,6829,10840,12792,13281
36,367,367.000,308,1288,1749,2719,3652,5763,6504,13144,13306
37,334,334.000,303,1332,1803,2999,4303,6562,7498,12995,16403
38,255,255.000,626,1518,3551,3909,5633,7006,7608,13995,23156
39,336,336.000,311,1259,1683,2978,4426,6024,6902,12605,13300
40,416,416.000,301,808,1691,2390,3233,5302,5884,11445,12905
41,285,285.000,473,1304,2577,3510,4990,7014,9152,12611,14473
42,382,382.000,328,1206,1526,2622,3779,5604,6277,11605,19801
43,275,275.000,578,1494,1980,3612,5361,6977,7737,13275,13785
44,309,309.000,554,1287,2926,3224,4686,5746,6525,11685,12693
45,475,475.000,262,742,1514,2102,2814,4608,5650,10691,14612
46,460,460.000,285,724,1628,2175,2686,4730,5802,11376,13569
47,463,463.000,295,774,1385,2146,2854,4698,5537,10935,12088
48,488,488.000,290,745,1569,2054,2633,4584,5723,8609,13430
49,343,343.000,522,1205,1464,2894,4406,5593,6003,11118,13035
50,460,460.000,290,726,1485,2175,2846,4653,5803,11455,12710
51,509,509.000,285,733,1391,1953,2669,3666,5880,6990,10892
52,546,546.000,295,758,1721,1830,2649,3186,3541,6042,7456
53,547,547.000,310,754,1569,1819,2633,3229,3617,6317,11222
54,358,358.000,320,1185,1761,2795,3866,5739,6629,11635,15419
55,405,405.000,305,1070,1565,2466,3383,5340,5787,10456,12990
56,398,398.000,283,942,1768,2498,3179,5403,6191,11004,15089
57,323,323.000,541,1282,1649,3089,4863,5725,6166,11404,13341
58,315,315.000,309,1359,2004,3179,4940,6593,7079,12478,14137
59,296,296.000,579,1303,2006,3342,4883,6127,10511,12972,14727
