Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,163.000,3.844,1.185,2.498,3.384,4.894,6.108,6.875,8.521,24.680,0.260
5,207.600,3.060,1.183,2.080,2.700,3.575,5.054,5.874,6.880,20.583,0.327
10,203.000,3.128,0.959,2.158,2.733,3.598,5.282,6.149,7.347,8.779,0.320
15,159.400,4.083,0.989,2.655,3.924,5.424,6.349,6.807,7.978,19.261,0.245
20,150.000,4.257,1.396,2.705,4.155,5.619,6.717,7.192,8.173,10.375,0.235
25,170.200,3.877,1.008,2.473,3.487,5.276,6.365,6.882,7.631,9.369,0.258
30,178.400,3.581,1.026,2.326,3.054,4.694,5.968,6.548,7.558,15.045,0.279
35,170.200,3.862,1.431,2.602,3.628,5.062,6.008,6.319,7.575,15.168,0.259
40,152.600,4.197,0.966,3.094,4.046,5.314,6.121,6.681,7.497,8.981,0.238
45,173.600,3.687,1.378,2.298,3.205,4.841,6.328,6.727,7.954,11.082,0.271
50,169.800,3.893,1.453,2.610,3.531,4.998,6.106,6.723,8.630,16.343,0.257
55,165.200,3.966,1.471,2.878,3.777,5.112,5.925,6.270,7.256,8.061,0.252
