Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,241,241.000,1116,1917,3189,4157,5666,7155,9484,18052,21089
1,301,301.000,692,1479,2343,3275,4094,6523,7971,16347,19468
2,441,441.000,443,937,1835,2258,2922,4093,5998,10180,13798
3,398,398.000,355,987,1859,2504,3128,5000,6236,12290,17310
4,483,483.000,402,807,1485,2069,2647,3530,5794,12052,20505
5,495,495.000,352,778,1590,2007,2618,3409,5715,7881,13183
6,474,474.000,364,768,1664,2098,2733,4389,5700,8204,13779
7,503,503.000,328,776,1737,1981,2648,3244,5646,6769,12927
8,535,535.000,340,754,1578,1859,2461,3240,5501,6603,12195
9,586,586.000,336,723,1225,1701,2482,3125,3540,6248,12061
10,491,491.000,318,732,1389,2025,2550,4595,5961,11973,14434
11,531,531.000,352,754,1279,1866,2581,3197,5630,7401,12563
12,494,494.000,336,779,1671,2019,2630,3568,5719,7676,11729
13,586,586.000,311,703,1513,1697,2463,3016,3375,5905,6145
14,493,493.000,271,718,1551,2017,2533,4527,6078,7979,13770
15,480,480.000,308,742,1720,2078,2660,4180,5842,10395,13525
16,508,508.000,322,745,1703,1961,2663,3217,5379,6927,11608
17,501,501.000,292,748,1580,1991,2666,4192,5600,6598,12898
18,525,525.000,265,734,1730,1899,2645,3235,5399,5843,11710
19,493,493.000,275,724,1583,2022,2669,4443,5660,6963,12799
20,508,508.000,320,711,1493,1964,2609,3976,5657,7239,11920
21,607,607.000,301,684,1137,1642,2400,2968,3398,5767,6387
22,608,608.000,292,688,1265,1640,2436,2989,3192,5764,6854
23,482,482.000,326,735,1580,2071,2619,4323,5690,11415,17444
24,560,560.000,315,737,1563,1776,2578,3147,4017,6116,7063
25,422,422.000,311,756,1812,2363,2882,5472,6375,12050,18262
26,489,489.000,292,740,1640,2037,2671,3992,5701,7869,13632
27,495,495.000,303,744,1708,2015,2668,3718,5803,7627,11042
28,524,524.000,288,708,1648,1903,2546,3286,5447,6900,8941
29,484,484.000,288,724,1568,2061,2668,4110,5759,10312,18019
30,517,517.000,300,735,1718,1931,2577,3276,5627,7841,12785
31,489,489.000,289,690,1499,2032,2611,4901,5808,7622,12247
32,503,503.000,291,687,1665,1982,2579,3729,5620,7012,14788
33,499,499.000,316,730,1675,2000,2540,4003,5721,6618,13900
34,423,423.000,301,795,1759,2353,2895,5190,5907,11162,16548
35,460,460.000,300,765,1536,2168,2866,5172,5768,7893,12116
36,522,522.000,266,703,1424,1918,2649,3578,5461,6994,15420
37,459,459.000,271,727,1635,2164,2796,5074,5727,6967,12548
38,634,634.000,298,666,978,1573,2330,2944,3184,5757,6310
39,603,603.000,304,680,1178,1656,2357,3106,4144,5861,7168
40,386,386.000,288,810,1653,2578,3350,5752,6512,12556,15496
41,412,412.000,306,786,1892,2422,3088,5723,6749,10480,21967
42,510,510.000,286,724,1549,1951,2670,3727,5501,6933,11583
43,558,558.000,291,704,1501,1790,2560,3123,5496,6185,11304
44,468,468.000,262,706,1767,2128,2836,4428,5512,9194,11873
45,504,504.000,263,717,1626,1980,2609,3853,5557,6447,14050
46,495,495.000,289,722,1463,2020,2657,4693,5664,7319,15545
47,426,426.000,294,784,1566,2331,3078,5204,5801,11405,16505
48,574,574.000,303,715,1577,1737,2478,3034,3216,5778,13070
49,542,542.000,296,723,1170,1841,2588,3256,5186,8262,11434
50,494,494.000,297,745,1693,2019,2729,3649,5483,9072,11319
51,544,544.000,314,780,1126,1831,2681,3311,3825,6666,16700
52,345,345.000,291,924,1817,2892,3616,6365,8251,13865,25514
53,410,410.000,329,781,1784,2430,2937,5612,7250,12059,16613
54,481,481.000,299,767,1668,2071,2662,4391,5804,8228,14062
55,510,510.000,294,769,1764,1954,2658,3347,5623,6314,8475
56,583,583.000,285,751,1188,1715,2503,3093,3404,5952,6879
57,561,561.000,314,749,1500,1773,2431,3139,4901,5880,13015
58,421,421.000,293,821,1736,2370,3077,5376,5906,10101,20819
59,528,528.000,305,733,1621,1880,2619,3216,5442,6022,11863
