Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.200,1.470,0.816,1.232,1.415,1.633,1.868,2.193,2.733,2.733,0.680
5,21.600,1.376,0.816,1.112,1.258,1.556,2.011,2.142,2.262,2.301,0.727
10,19.000,1.285,0.851,1.142,1.241,1.383,1.544,1.687,3.143,3.143,0.778
15,16.800,1.272,0.917,1.085,1.209,1.401,1.552,1.679,2.819,2.819,0.786
20,20.800,1.262,0.819,1.095,1.229,1.333,1.640,1.732,2.052,2.333,0.793
25,19.600,1.266,0.792,1.132,1.239,1.383,1.505,1.730,1.925,1.925,0.790
30,19.600,1.285,0.915,1.099,1.229,1.377,1.641,1.819,2.411,2.411,0.778
35,18.400,1.279,0.917,1.123,1.262,1.347,1.534,1.817,2.659,2.659,0.782
40,20.200,1.268,0.872,1.106,1.235,1.388,1.580,1.678,1.746,1.815,0.788
45,22.600,1.217,0.898,1.091,1.201,1.320,1.427,1.515,1.613,1.747,0.822
50,24.800,1.283,0.880,1.081,1.187,1.373,1.652,1.890,2.454,3.459,0.780
55,25.000,1.216,0.720,1.098,1.189,1.296,1.411,1.596,2.084,2.169,0.822
