Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,328.800,3.029,0.357,1.247,2.004,4.082,6.396,7.463,13.878,23.306,0.330
5,336.400,2.963,0.389,1.276,1.792,4.266,5.795,6.352,11.789,16.378,0.338
10,395.200,2.524,0.317,0.884,1.713,3.132,5.648,6.502,12.446,14.444,0.396
15,332.200,2.998,0.305,1.299,1.763,4.288,6.105,7.653,13.073,18.755,0.334
20,383.400,2.600,0.314,1.014,1.654,3.443,5.704,6.610,12.545,13.977,0.385
25,329.200,3.031,0.309,1.288,1.829,4.529,5.963,6.998,12.531,15.154,0.330
30,352.200,2.835,0.289,1.207,1.775,4.027,5.820,6.745,12.515,27.335,0.353
35,361.600,2.760,0.285,1.169,1.789,3.824,5.915,7.022,12.870,14.558,0.362
40,366.000,2.726,0.309,1.215,1.714,3.885,5.774,6.561,11.872,17.985,0.367
45,372.800,2.677,0.278,1.161,1.674,3.760,5.719,6.659,11.969,17.181,0.374
50,405.800,2.459,0.291,0.824,1.812,3.095,5.552,6.640,12.624,18.783,0.407
55,335.800,2.970,0.290,1.283,1.736,4.421,5.986,6.906,12.126,13.804,0.337
