Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.800,1.546,0.935,1.215,1.381,1.767,2.106,2.349,5.794,5.794,0.647
5,19.600,1.262,0.912,1.083,1.216,1.333,1.557,1.786,3.114,3.114,0.792
10,17.400,1.324,0.908,1.166,1.281,1.469,1.626,1.766,2.143,2.143,0.755
15,21.600,1.234,0.852,1.075,1.208,1.346,1.530,1.648,1.850,2.261,0.810
20,18.200,1.313,0.800,1.091,1.216,1.391,1.605,1.901,4.500,4.500,0.762
25,22.200,1.228,0.865,1.076,1.212,1.340,1.489,1.562,1.625,2.102,0.814
30,23.000,1.201,0.893,1.061,1.176,1.264,1.388,1.514,2.135,2.409,0.832
35,22.400,1.192,0.673,1.028,1.164,1.305,1.460,1.593,2.009,2.093,0.839
40,20.000,1.259,0.816,1.094,1.240,1.390,1.531,1.728,2.397,2.397,0.794
45,19.400,1.369,0.802,1.155,1.304,1.451,1.814,2.006,3.194,3.194,0.730
50,18.600,1.440,0.827,1.129,1.326,1.704,1.960,2.315,2.670,2.670,0.695
55,20.600,1.272,0.730,1.110,1.257,1.410,1.493,1.564,2.315,2.394,0.786
