Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,157.000,4.026,1.358,2.471,3.355,5.176,6.720,7.993,11.265,27.350,0.248
5,206.000,3.073,0.948,2.081,2.629,3.212,5.337,6.420,8.018,21.452,0.325
10,220.800,2.852,1.067,2.028,2.580,3.113,4.681,5.611,7.268,13.282,0.351
15,212.400,2.938,0.966,2.051,2.614,3.229,4.926,5.713,6.962,13.855,0.340
20,230.000,2.775,1.035,1.938,2.486,3.020,4.466,5.681,6.980,15.967,0.360
25,218.800,2.987,0.967,2.007,2.570,3.272,5.182,5.935,7.485,14.218,0.335
30,217.600,2.886,1.176,2.026,2.618,3.197,4.640,5.595,7.076,9.729,0.347
35,242.800,2.668,1.161,1.981,2.507,2.954,3.583,5.001,6.797,7.894,0.375
40,256.000,2.575,1.024,1.923,2.390,2.875,3.333,4.842,6.568,10.027,0.388
45,238.200,2.721,0.961,1.947,2.465,2.964,4.254,5.420,7.028,9.362,0.368
50,200.600,3.145,0.981,2.115,2.724,3.385,5.415,6.540,8.158,15.749,0.318
55,252.000,2.621,1.049,1.977,2.491,2.940,3.332,4.821,6.456,8.762,0.382
