Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.000,9.174,5.509,6.138,7.660,12.300,14.438,16.460,19.434,19.434,0.109
5,17.000,7.483,5.274,5.753,5.978,8.975,12.318,12.702,13.209,13.209,0.134
10,19.600,6.747,5.214,5.679,5.855,6.099,11.177,12.720,13.745,13.745,0.148
15,19.200,7.411,5.145,5.566,5.807,7.451,13.203,13.953,15.408,15.408,0.135
20,17.000,7.902,5.324,5.641,5.837,11.158,12.153,12.511,13.491,13.491,0.127
25,21.400,6.900,5.290,5.609,5.785,6.223,11.507,12.776,13.540,15.933,0.145
30,17.600,7.396,5.294,5.620,5.820,10.793,11.624,12.403,14.335,14.335,0.135
35,20.000,7.501,5.334,5.696,5.883,10.783,12.833,13.176,14.474,14.474,0.133
40,19.600,7.133,5.284,5.598,5.824,8.219,11.177,11.806,13.700,13.700,0.140
45,22.600,6.847,5.249,5.486,5.616,5.906,12.322,13.430,13.756,14.731,0.146
50,18.000,6.986,5.247,5.589,5.990,7.204,11.342,13.122,14.758,14.758,0.143
55,19.800,7.235,5.196,5.460,5.644,10.776,11.886,12.593,13.796,13.796,0.138
