Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,298,298.000,748,1337,2607,3332,4052,6362,9328,14516,22076
1,434,434.000,432,960,1642,2297,3071,4702,6282,7582,14432
2,435,435.000,445,862,1855,2287,2873,5372,6072,8394,13457
3,484,484.000,434,847,1467,2060,2857,3832,5973,7106,14204
4,450,450.000,342,769,1522,2204,2762,5042,6105,11599,19331
5,405,405.000,371,954,1636,2463,3353,5394,6436,10595,15519
6,410,410.000,354,852,1716,2439,2879,5592,6771,12553,13912
7,436,436.000,347,793,1509,2278,2904,4673,5797,12079,22765
8,375,375.000,342,1073,1660,2653,3646,5784,6527,12619,14000
9,562,562.000,329,748,1408,1773,2530,3120,3657,6278,14005
10,417,417.000,349,832,1607,2388,3118,5090,6297,11025,17842
11,517,517.000,314,744,1239,1922,2738,4291,5380,7054,10620
12,437,437.000,325,767,1698,2278,2694,4470,7279,11468,28135
13,344,344.000,340,1192,1829,2883,4389,5960,6497,11893,13949
14,612,612.000,286,716,1031,1628,2291,3012,3310,5889,6660
15,541,541.000,304,716,1420,1843,2485,3201,5485,6636,13215
16,419,419.000,313,831,1627,2363,3052,5402,6013,11403,13409
17,548,548.000,282,737,1334,1818,2466,3223,4648,6986,13468
18,471,471.000,304,712,1505,2119,2873,4624,5847,11108,12761
19,379,379.000,312,785,1709,2633,3213,5731,7661,12381,21673
20,401,401.000,301,798,1755,2491,3185,5312,5989,11594,14102
21,547,547.000,308,716,1456,1819,2549,3253,5503,6559,8107
22,495,495.000,310,749,1504,2013,2714,4298,5587,7011,10686
23,539,539.000,296,718,1522,1860,2495,3095,5517,6852,12868
24,509,509.000,300,704,1538,1948,2599,4275,5588,6299,13215
25,499,499.000,275,731,1523,1999,2606,4023,5606,10585,11404
26,420,420.000,264,708,1655,2374,2875,5752,6587,11845,14500
27,611,611.000,276,677,1161,1633,2354,2918,3223,5782,17592
28,480,480.000,300,723,1579,2077,2744,4491,5753,11027,12898
29,366,366.000,306,1181,1714,2745,3824,5562,6635,11956,16649
30,528,528.000,283,719,1318,1874,2521,3398,5595,6397,11551
31,541,541.000,303,749,1714,1844,2602,3258,3745,6131,6497
32,575,575.000,284,706,1331,1733,2462,3004,5210,5911,11963
33,496,496.000,277,720,1475,2011,2616,4184,5665,7354,11698
34,495,495.000,293,728,1577,2015,2582,4094,5742,8220,15212
35,627,627.000,290,698,960,1590,2247,2991,3282,5938,6531
36,551,551.000,277,700,1419,1807,2567,3151,5176,5897,11597
37,605,605.000,293,696,1091,1650,2346,3069,3851,5806,7307
38,523,523.000,294,741,1649,1904,2537,3395,5516,5992,7171
39,426,426.000,309,786,1717,2348,3002,5411,5844,11505,14712
40,595,595.000,249,697,1510,1670,2288,2977,3364,6197,8778
41,604,604.000,278,662,1203,1652,2439,2953,3338,5799,9545
42,483,483.000,287,724,1523,2065,2613,4967,5612,10420,11587
43,389,389.000,305,816,1761,2563,3282,5530,5916,12475,13316
44,565,565.000,281,723,1200,1762,2453,3169,5522,6485,7496
45,439,439.000,303,756,1694,2273,2880,5201,5872,11819,12416
46,480,480.000,302,730,1567,2072,2684,3577,5685,11608,28641
47,382,382.000,302,1142,1650,2618,3462,5397,6380,11791,14330
48,319,319.000,558,1257,1591,3123,4624,5997,6510,11430,12088
49,567,567.000,304,713,1261,1757,2558,3084,3737,5768,11567
50,568,568.000,250,689,1352,1756,2426,3117,5317,5959,12116
51,579,579.000,283,717,1207,1720,2509,3057,3461,6395,6883
52,574,574.000,288,737,1574,1738,2513,3178,3507,6118,6867
53,608,608.000,290,712,949,1641,2295,3114,3465,6083,13929
54,600,600.000,259,681,1196,1658,2399,3068,4591,6027,7763
55,616,616.000,277,675,1024,1619,2355,3028,4380,5718,13710
56,328,328.000,523,1257,1483,3043,4498,6012,7069,12277,12922
57,610,610.000,278,710,1248,1638,2408,2934,3162,5576,6176
58,543,543.000,273,718,1242,1828,2550,3172,5395,7164,13655
59,494,494.000,300,743,1685,2011,2597,3421,5572,7572,14102
