Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.600,1.336,0.760,1.137,1.284,1.441,1.697,1.882,2.962,2.962,0.748
5,16.800,1.305,0.916,1.136,1.247,1.450,1.626,1.746,2.713,2.713,0.766
10,19.000,1.215,0.916,1.080,1.164,1.292,1.505,1.699,2.042,2.042,0.823
15,17.400,1.298,0.812,1.077,1.231,1.424,1.746,1.956,2.320,2.320,0.770
20,19.000,1.258,0.829,1.117,1.218,1.370,1.593,1.667,2.268,2.268,0.795
25,22.000,1.221,0.690,1.098,1.194,1.300,1.480,1.573,1.964,2.066,0.819
30,21.200,1.235,0.802,1.093,1.230,1.342,1.437,1.576,2.085,2.220,0.810
35,18.400,1.297,0.888,1.106,1.244,1.391,1.560,1.682,2.454,2.454,0.771
40,22.600,1.219,0.776,1.079,1.208,1.319,1.519,1.626,1.936,2.013,0.820
45,23.200,1.228,0.836,1.067,1.223,1.363,1.527,1.571,1.733,1.990,0.814
50,19.000,1.264,0.870,1.024,1.212,1.391,1.657,1.958,2.629,2.629,0.791
55,25.000,1.174,0.825,1.047,1.162,1.274,1.387,1.557,1.684,1.887,0.852
