Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.000,0.910,0.355,0.497,0.670,1.030,1.989,2.525,3.387,3.387,1.099
5,16.000,0.561,0.351,0.388,0.434,0.561,0.821,0.979,3.237,3.237,1.784
10,17.000,0.565,0.300,0.365,0.402,0.506,0.806,0.953,4.507,4.507,1.769
15,19.000,0.437,0.285,0.339,0.365,0.407,0.691,0.820,2.519,2.519,2.289
20,20.200,0.413,0.266,0.348,0.370,0.402,0.463,0.559,0.783,2.716,2.419
25,18.000,0.516,0.316,0.366,0.393,0.449,0.713,0.851,4.950,4.950,1.938
30,18.600,0.434,0.314,0.360,0.378,0.412,0.483,0.789,2.406,2.406,2.303
35,18.800,0.453,0.279,0.360,0.385,0.432,0.789,0.856,0.950,0.950,2.209
40,20.200,0.389,0.274,0.339,0.356,0.393,0.481,0.679,0.759,0.775,2.574
45,18.600,0.534,0.276,0.342,0.364,0.441,0.743,0.845,9.684,9.684,1.872
50,21.200,0.414,0.277,0.339,0.364,0.427,0.631,0.717,0.849,1.096,2.417
55,22.600,0.375,0.291,0.334,0.352,0.391,0.457,0.482,0.694,0.695,2.665
