Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,163.800,3.759,1.362,2.369,3.168,4.791,6.488,7.559,9.042,17.114,0.266
5,155.200,4.115,1.014,2.755,3.672,5.288,6.306,7.080,11.193,27.487,0.243
10,176.400,3.432,1.487,2.337,3.057,4.368,5.492,6.088,6.867,12.602,0.291
15,170.200,3.783,0.981,2.439,3.468,4.969,5.993,6.771,7.664,11.098,0.264
20,203.200,3.121,0.987,2.067,2.645,3.473,5.620,6.384,7.601,9.443,0.320
25,167.000,3.795,1.187,2.416,3.496,4.978,6.161,6.852,7.540,8.310,0.264
30,164.200,3.977,1.414,2.593,3.724,5.121,6.381,6.942,7.973,20.652,0.251
35,143.200,4.597,1.434,3.574,4.539,5.599,6.353,6.887,7.977,21.518,0.218
40,171.400,3.688,1.046,2.286,3.198,4.726,6.001,6.770,8.620,14.679,0.271
45,166.400,3.996,1.121,2.577,3.710,5.235,6.392,7.075,7.868,9.128,0.250
50,176.600,3.551,1.437,2.450,3.182,4.565,5.734,6.157,7.273,8.938,0.282
55,130.200,5.160,1.539,4.076,5.014,6.124,7.085,7.534,8.757,10.474,0.194
