Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.200,1.347,0.884,1.134,1.281,1.487,1.782,1.972,2.340,2.340,0.742
5,22.800,1.227,0.750,1.073,1.193,1.301,1.416,1.799,2.207,2.223,0.815
10,18.000,1.439,0.859,1.183,1.312,1.586,1.917,2.194,4.381,4.381,0.695
15,22.800,1.190,0.821,1.064,1.148,1.306,1.460,1.525,1.802,1.916,0.840
20,20.800,1.266,0.904,1.107,1.221,1.391,1.602,1.694,1.823,2.172,0.790
25,20.400,1.300,0.828,1.091,1.240,1.401,1.586,1.848,2.621,3.449,0.769
30,20.200,1.332,0.901,1.105,1.255,1.414,1.761,1.984,2.190,2.401,0.751
35,22.200,1.244,0.853,1.098,1.209,1.348,1.548,1.697,1.944,2.004,0.804
40,19.800,1.267,0.909,1.144,1.227,1.358,1.533,1.649,2.135,2.135,0.789
45,21.800,1.221,0.708,1.066,1.192,1.317,1.536,1.666,1.846,2.104,0.819
50,18.800,1.309,0.837,1.089,1.237,1.460,1.745,1.914,2.560,2.560,0.764
55,17.200,1.315,0.907,1.149,1.264,1.461,1.655,1.720,2.276,2.276,0.761
