Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,266,266.000,723,1898,2739,3739,4715,6646,8655,19072,20817
1,388,388.000,461,1050,1928,2553,3256,5015,6680,12083,15212
2,390,390.000,368,924,1856,2568,3186,5716,6325,10757,15978
3,497,497.000,351,788,1603,1993,2705,3789,5350,7419,9802
4,335,335.000,366,1161,1768,2975,4160,6210,7334,13432,15340
5,485,485.000,374,789,1646,2051,2653,3703,5058,12727,14966
6,322,322.000,468,1305,2059,3093,4216,5768,6674,12657,22007
7,553,553.000,338,697,1361,1814,2398,3268,5583,7211,14460
8,480,480.000,348,720,1590,2058,2653,4830,6086,7786,13537
9,405,405.000,410,929,1655,2462,3328,5368,5786,11222,12702
10,437,437.000,365,770,1641,2288,2975,5495,6793,11705,14270
11,250,250.000,619,1497,2165,3968,5682,7447,11896,16615,19832
12,394,394.000,300,859,1621,2530,3114,5772,6516,12675,14783
13,422,422.000,301,826,1771,2363,2703,5444,6204,12860,14763
14,345,345.000,445,1228,1917,2885,3998,5967,7660,11514,12529
15,256,256.000,583,1419,2455,3912,5718,7443,11521,13639,14151
16,375,375.000,287,950,1623,2646,3760,5828,7189,12738,13722
17,309,309.000,564,1334,2118,3266,4865,6025,6944,12915,13308
18,361,361.000,298,970,1700,2737,3876,5761,7247,12902,17871
19,409,409.000,297,976,1560,2451,3147,5345,6295,12534,14815
20,337,337.000,311,1010,2021,2961,4124,6150,8452,13258,14597
21,393,393.000,315,765,1651,2517,3262,5707,6922,12366,13735
22,529,529.000,248,668,1512,1883,2635,3708,5450,6597,12368
23,434,434.000,292,768,1507,2300,2862,5171,5904,12534,12812
24,475,475.000,299,757,1505,2112,2600,4571,6320,12472,13082
25,443,443.000,303,718,1668,2237,2819,5265,6006,11272,13601
26,493,493.000,302,685,1420,2028,2640,4493,5469,11258,12940
27,369,369.000,342,894,1675,2707,3972,6113,6856,12905,14010
28,284,284.000,476,1395,1877,3522,5071,6769,8685,14557,22083
29,410,410.000,317,831,1691,2424,3150,5282,5900,11378,12130
30,332,332.000,305,1212,1876,3001,4255,5959,7129,13021,20643
31,453,453.000,298,764,1589,2210,2809,5041,5789,11731,13506
32,354,354.000,288,1350,1813,2806,4140,6275,7009,13253,14272
33,290,290.000,511,1448,3063,3443,5169,6407,7203,12611,21043
34,301,301.000,532,1301,2953,3317,4877,5920,6820,11483,12763
35,411,411.000,281,783,1588,2424,2995,5527,6461,12630,13742
36,440,440.000,299,959,1592,2288,3305,4825,5704,10968,12279
37,420,420.000,285,812,1550,2358,2904,5504,6569,12498,13370
38,280,280.000,564,1410,1850,3562,5521,6904,8783,13184,15283
39,320,320.000,282,1363,1982,3117,4768,6752,7572,12801,13896
40,400,400.000,298,1051,1552,2495,3212,5541,6485,13477,22034
41,518,518.000,278,728,1539,1925,2415,3231,5753,7712,15295
42,356,356.000,292,1197,1808,2825,3929,5545,6763,11691,14216
43,459,459.000,268,712,1438,2155,2836,4914,5729,10506,11693
44,356,356.000,308,1193,1788,2807,4113,5724,6637,11333,11868
45,295,295.000,306,1380,2067,3390,5266,6852,7516,12754,13291
46,363,363.000,288,1029,1910,2747,4035,5644,7200,8960,13156
47,420,420.000,288,761,1575,2371,2965,5458,6208,11827,16510
48,369,369.000,303,1124,1831,2701,3811,5502,6941,12922,13898
49,394,394.000,308,800,1808,2534,3037,5387,6536,11300,19298
50,429,429.000,307,870,1834,2321,2869,5274,6040,7711,17408
51,554,554.000,318,763,1305,1802,2709,3260,3583,6467,6905
52,516,516.000,297,765,1253,1932,2613,3328,5781,9894,20068
53,495,495.000,312,775,1635,2011,2745,3626,5478,6507,10442
54,554,554.000,276,688,1393,1801,2549,3123,4612,6371,13325
55,588,588.000,284,677,1619,1694,2433,2967,3262,5473,5704
56,551,551.000,279,703,1568,1811,2546,3185,5156,6329,11977
57,331,331.000,283,1250,1633,3015,4506,5816,6927,11302,12897
58,594,594.000,286,707,1506,1682,2514,3032,3327,5722,6403
59,439,439.000,299,752,1577,2258,3052,5186,5791,10915,13317
