Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.600,1.576,0.854,1.202,1.453,1.860,2.475,2.664,3.201,3.201,0.635
5,19.800,1.298,0.786,1.102,1.266,1.460,1.628,1.710,2.273,2.273,0.770
10,16.400,1.377,0.874,1.164,1.329,1.504,1.790,2.120,2.432,2.432,0.726
15,18.400,1.375,0.866,1.086,1.214,1.336,1.455,1.722,13.867,13.867,0.728
20,20.800,1.268,0.869,1.126,1.219,1.328,1.529,1.666,2.402,2.944,0.789
25,20.800,1.291,0.855,1.158,1.262,1.390,1.600,1.681,2.111,2.170,0.775
30,18.400,1.307,0.772,1.122,1.234,1.395,1.613,1.801,3.749,3.749,0.765
35,21.200,1.235,0.807,1.095,1.207,1.338,1.514,1.600,1.898,2.256,0.810
40,19.600,1.246,0.861,1.090,1.230,1.350,1.514,1.655,2.112,2.112,0.803
45,19.400,1.283,0.915,1.114,1.216,1.345,1.676,1.885,2.133,2.133,0.780
50,23.000,1.243,0.779,1.085,1.235,1.337,1.494,1.606,2.223,2.261,0.804
55,21.000,1.238,0.904,1.105,1.238,1.321,1.458,1.529,1.776,2.199,0.808
