Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.800,9.144,5.433,6.049,6.783,12.346,14.853,15.896,21.716,21.716,0.109
5,18.000,7.942,5.526,5.801,5.993,11.294,12.099,13.449,23.593,23.593,0.126
10,20.600,7.183,5.285,5.769,5.997,6.397,11.901,13.331,15.756,22.966,0.139
15,18.400,6.768,5.333,5.596,5.761,6.247,11.493,11.943,16.824,16.824,0.148
20,20.000,6.046,5.337,5.655,5.864,6.012,6.193,6.324,15.040,15.040,0.165
25,17.200,7.191,5.720,6.046,6.237,6.440,14.346,14.619,15.505,15.505,0.139
30,20.200,6.903,5.902,6.281,6.444,6.686,7.082,9.826,13.403,15.417,0.145
35,17.200,8.001,5.893,6.174,6.338,6.661,13.606,15.586,19.581,19.581,0.125
40,20.400,6.771,5.790,5.983,6.161,6.356,7.004,13.541,14.677,15.389,0.148
45,18.000,7.629,5.701,6.071,6.268,6.628,13.328,14.071,16.538,16.538,0.131
50,17.000,6.966,5.637,5.920,6.146,6.517,10.217,12.506,17.771,17.771,0.144
55,20.200,6.580,5.623,5.918,6.051,6.348,7.412,9.129,14.233,14.360,0.152
