Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.000,1.149,0.368,0.484,0.656,0.956,2.440,4.869,9.932,9.932,0.870
5,14.600,0.718,0.337,0.435,0.646,0.783,0.891,1.419,3.971,3.971,1.392
10,15.200,0.660,0.325,0.383,0.598,0.695,0.799,1.460,4.362,4.362,1.515
15,14.600,0.548,0.296,0.359,0.506,0.696,0.767,0.802,2.057,2.057,1.826
20,24.200,0.499,0.274,0.338,0.374,0.653,0.808,0.878,1.089,2.191,2.003
25,13.200,0.803,0.261,0.348,0.641,0.759,0.928,1.016,11.180,11.180,1.246
30,14.800,0.526,0.265,0.339,0.462,0.630,0.727,0.810,2.592,2.592,1.900
35,12.000,0.606,0.273,0.582,0.627,0.716,0.771,0.785,0.808,0.808,1.650
40,12.800,0.557,0.291,0.328,0.600,0.717,0.819,0.862,0.918,0.918,1.795
45,13.800,0.573,0.290,0.377,0.607,0.715,0.769,0.793,1.316,1.316,1.744
50,18.200,0.546,0.290,0.347,0.488,0.674,0.794,0.913,1.636,1.636,1.833
55,8.800,0.818,0.586,0.622,0.712,0.803,0.846,0.975,4.123,4.123,1.222
