Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,399.000,2.496,0.329,1.032,1.708,3.249,5.065,6.496,11.556,27.747,0.401
5,476.000,2.091,0.317,0.752,1.564,2.581,4.511,6.006,10.894,17.725,0.478
10,414.600,2.401,0.289,0.752,1.645,2.940,5.520,6.512,12.962,20.733,0.417
15,397.000,2.507,0.305,0.799,1.757,3.042,5.652,6.616,12.865,15.740,0.399
20,473.200,2.109,0.279,0.734,1.537,2.653,4.828,5.725,11.239,13.970,0.474
25,497.000,2.007,0.257,0.732,1.491,2.659,4.019,5.751,7.452,20.956,0.498
30,516.800,1.930,0.260,0.698,1.469,2.554,3.824,5.500,7.303,19.433,0.518
35,438.200,2.276,0.286,0.737,1.634,2.851,5.390,6.105,11.154,21.557,0.439
40,559.200,1.783,0.281,0.660,1.444,2.386,3.106,5.496,7.230,13.726,0.561
45,495.800,2.011,0.272,0.678,1.511,2.607,4.494,5.681,10.964,14.990,0.497
50,497.400,2.005,0.256,0.787,1.542,2.762,3.702,5.824,6.807,13.650,0.499
55,461.200,2.158,0.258,0.777,1.581,2.799,4.863,5.760,9.580,16.428,0.463
