Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,384.200,2.594,0.364,0.915,1.961,3.081,5.638,7.081,13.463,33.123,0.386
5,354.600,2.808,0.346,1.223,1.783,3.843,5.981,7.126,13.070,16.221,0.356
10,453.000,2.195,0.281,0.781,1.625,2.842,4.931,5.886,11.367,17.017,0.456
15,451.600,2.205,0.273,0.752,1.581,2.772,5.105,6.012,11.989,19.697,0.454
20,446.600,2.235,0.289,0.758,1.649,2.849,5.239,5.890,11.093,14.311,0.448
25,429.200,2.325,0.284,0.748,1.642,2.934,5.437,6.192,12.175,17.428,0.430
30,398.800,2.502,0.276,0.881,1.774,3.283,5.412,6.271,12.343,24.353,0.400
35,321.200,3.104,0.274,1.333,1.787,4.490,6.507,7.805,13.317,29.646,0.322
40,426.600,2.339,0.294,0.758,1.675,3.071,5.206,6.025,11.279,20.364,0.427
45,366.800,2.723,0.292,1.031,1.742,3.781,5.827,6.925,12.110,21.168,0.367
50,443.400,2.247,0.262,0.773,1.572,2.973,5.102,5.916,10.961,20.932,0.445
55,443.600,2.247,0.254,0.770,1.620,2.850,5.153,5.860,10.892,13.933,0.445
