Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,145.800,1.338,0.660,0.934,1.212,1.521,1.857,2.093,3.369,21.186,0.747
5,185.400,0.978,0.608,0.714,0.792,1.189,1.470,1.702,2.704,5.075,1.022
10,194.000,0.929,0.602,0.707,0.768,0.886,1.299,1.534,2.367,16.062,1.077
15,199.000,0.962,0.582,0.696,0.766,1.224,1.435,1.551,1.866,14.076,1.039
20,211.000,0.883,0.585,0.694,0.748,0.924,1.332,1.483,1.766,4.817,1.132
25,238.400,0.813,0.576,0.658,0.706,0.869,1.244,1.332,1.509,1.877,1.230
30,212.000,0.862,0.576,0.671,0.719,0.883,1.314,1.487,1.772,17.216,1.160
35,225.600,0.808,0.567,0.657,0.698,0.799,1.216,1.374,1.613,12.070,1.238
40,221.000,0.837,0.589,0.677,0.725,0.842,1.292,1.413,1.624,1.989,1.195
45,228.600,0.790,0.570,0.664,0.706,0.781,1.180,1.318,1.493,11.976,1.265
50,233.200,0.816,0.567,0.680,0.739,0.827,1.073,1.438,1.778,3.265,1.225
55,241.000,0.744,0.577,0.663,0.701,0.754,0.839,1.086,1.530,1.779,1.345
