Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.000,1.378,0.885,1.151,1.302,1.475,1.697,1.906,3.909,3.909,0.726
5,17.600,1.344,0.914,1.171,1.336,1.468,1.697,1.809,2.054,2.054,0.744
10,16.600,1.503,0.886,1.216,1.410,1.778,2.016,2.253,2.829,2.829,0.665
15,13.800,1.666,0.836,1.248,1.566,1.782,2.232,2.572,7.266,7.266,0.600
20,15.600,1.473,0.889,1.218,1.419,1.633,1.921,2.145,3.029,3.029,0.679
25,12.000,1.480,0.867,1.269,1.391,1.683,2.064,2.143,2.420,2.420,0.676
30,12.800,1.528,0.768,1.230,1.496,1.783,2.135,2.241,2.577,2.577,0.655
35,17.000,1.320,0.882,1.144,1.278,1.423,1.698,1.886,2.134,2.134,0.758
40,16.600,1.360,0.887,1.130,1.309,1.512,1.714,1.849,2.330,2.330,0.736
45,14.600,1.436,0.900,1.194,1.411,1.613,1.803,2.086,2.706,2.706,0.697
50,19.000,1.320,0.919,1.064,1.228,1.548,1.808,1.904,2.279,2.279,0.758
55,19.400,1.264,0.809,1.074,1.189,1.367,1.723,1.872,2.115,2.115,0.791
