Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,150.000,1.332,0.679,0.951,1.205,1.481,1.796,2.053,4.496,12.865,0.751
5,199.400,0.933,0.606,0.713,0.772,0.943,1.381,1.526,1.837,13.581,1.072
10,189.400,1.045,0.610,0.712,0.795,1.323,1.544,1.685,2.133,12.672,0.957
15,180.400,0.972,0.603,0.705,0.773,1.239,1.548,1.637,1.985,11.125,1.029
20,194.600,0.930,0.600,0.693,0.752,1.225,1.422,1.568,1.862,2.017,1.075
25,217.600,0.858,0.595,0.675,0.723,0.858,1.398,1.546,1.791,2.240,1.165
30,216.600,0.866,0.598,0.695,0.750,0.852,1.291,1.537,1.835,13.829,1.155
35,247.400,0.801,0.582,0.681,0.718,0.795,1.163,1.318,1.613,2.023,1.248
40,216.800,0.851,0.595,0.689,0.734,0.842,1.338,1.480,1.664,2.015,1.175
45,174.400,1.032,0.592,0.693,0.806,1.371,1.547,1.640,1.882,4.246,0.969
50,226.000,0.764,0.593,0.674,0.718,0.792,0.868,0.959,1.600,5.563,1.309
55,214.000,0.800,0.591,0.666,0.711,0.782,1.175,1.386,1.675,12.194,1.250
