Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.400,0.915,0.291,0.457,0.641,0.983,1.788,2.189,8.156,8.156,1.093
5,20.800,0.490,0.263,0.348,0.385,0.429,0.531,0.798,3.551,4.816,2.042
10,17.400,0.398,0.272,0.338,0.361,0.416,0.537,0.620,0.878,0.878,2.512
15,21.800,0.384,0.282,0.327,0.353,0.389,0.462,0.564,0.913,1.184,2.607
20,19.800,0.397,0.274,0.329,0.350,0.387,0.444,0.492,3.039,3.039,2.521
25,17.200,0.482,0.273,0.330,0.362,0.424,0.764,0.849,5.177,5.177,2.075
30,18.800,0.389,0.274,0.322,0.346,0.374,0.416,0.502,3.074,3.074,2.572
35,18.800,0.377,0.252,0.325,0.349,0.398,0.457,0.592,0.782,0.782,2.656
40,20.400,0.472,0.257,0.326,0.347,0.403,0.495,0.773,0.990,8.677,2.120
45,20.600,0.385,0.268,0.327,0.348,0.402,0.462,0.675,0.858,0.934,2.598
50,14.400,0.436,0.300,0.333,0.380,0.497,0.653,0.731,0.890,0.890,2.294
55,17.000,0.480,0.328,0.380,0.408,0.468,0.771,0.884,1.725,1.725,2.083
