Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,421.800,2.361,0.282,0.886,1.708,2.956,5.000,6.201,11.766,34.339,0.424
5,474.600,2.099,0.270,0.779,1.617,2.716,4.107,5.606,11.181,22.278,0.476
10,499.400,1.994,0.237,0.734,1.509,2.657,4.140,5.516,8.246,20.099,0.502
15,482.600,2.066,0.229,0.744,1.449,2.735,4.407,5.687,10.454,16.894,0.484
20,529.200,1.888,0.213,0.700,1.507,2.569,3.321,5.404,6.298,20.112,0.530
25,516.400,1.931,0.222,0.723,1.580,2.557,3.436,5.543,7.031,17.891,0.518
30,439.600,2.266,0.225,0.779,1.608,2.869,5.071,5.919,11.412,20.416,0.441
35,503.800,1.980,0.210,0.743,1.546,2.664,3.909,5.558,6.788,13.957,0.505
40,561.600,1.776,0.214,0.695,1.459,2.515,3.176,5.336,5.899,9.014,0.563
45,435.000,2.295,0.220,0.757,1.586,2.952,5.397,6.039,11.417,14.383,0.436
50,480.400,2.074,0.221,0.727,1.590,2.631,4.627,5.733,9.285,19.186,0.482
55,513.200,1.943,0.251,0.701,1.466,2.595,4.078,5.533,7.241,14.144,0.515
