Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.000,0.728,0.282,0.357,0.486,0.681,1.993,2.158,4.183,4.183,1.373
5,16.200,0.670,0.270,0.318,0.356,0.560,0.887,1.380,10.499,10.499,1.493
10,16.800,0.453,0.251,0.299,0.332,0.584,0.694,0.783,3.740,3.740,2.208
15,21.000,0.328,0.212,0.287,0.310,0.340,0.395,0.475,0.670,0.698,3.047
20,19.600,0.469,0.225,0.277,0.301,0.332,0.420,0.556,14.741,14.741,2.132
25,15.600,0.496,0.230,0.277,0.308,0.584,0.729,0.837,5.677,5.677,2.017
30,20.800,0.361,0.232,0.266,0.288,0.382,0.568,0.640,0.754,2.181,2.772
35,25.200,0.325,0.207,0.268,0.285,0.338,0.500,0.569,0.721,0.834,3.073
40,16.400,0.427,0.203,0.265,0.295,0.541,0.612,0.747,4.376,4.376,2.339
45,24.200,0.319,0.213,0.264,0.281,0.330,0.499,0.577,0.647,0.652,3.140
50,18.200,0.371,0.203,0.267,0.299,0.415,0.612,0.730,1.065,1.065,2.698
55,24.800,0.354,0.272,0.309,0.329,0.359,0.407,0.592,0.753,0.786,2.821
