Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1707782476.449590,16875,0,1
2,Payment,1707782476.466626,8990,0,1
1,NewOrder,1707782476.475635,8605,0,1
1,NewOrder,1707782476.484256,8393,0,1
2,Payment,1707782476.492668,3894,0,1
1,NewOrder,1707782476.496580,10027,0,1
2,Payment,1707782476.506626,3100,0,1
2,Payment,1707782476.509744,20194,0,1
2,Payment,1707782476.529959,4451,0,1
2,Payment,1707782476.534429,3428,0,1
1,NewOrder,1707782476.537877,7611,0,1
1,NewOrder,1707782476.545507,9544,0,1
2,Payment,1707782476.555122,2492,0,1
2,Payment,1707782476.557630,2499,0,1
1,NewOrder,1707782476.560143,7185,0,1
2,Payment,1707782476.567349,2865,0,1
1,NewOrder,1707782476.570232,5478,0,1
1,NewOrder,1707782476.575730,7492,0,1
1,NewOrder,1707782476.583242,9174,0,1
1,NewOrder,1707782476.592435,5300,0,1
2,Payment,1707782476.597753,2823,0,1
5,StockLevel,1707782476.600596,3030,0,1
1,NewOrder,1707782476.603644,4652,0,1
1,NewOrder,1707782476.608315,3839,0,1
5,StockLevel,1707782476.612170,1973,0,1
1,NewOrder,1707782476.614157,9170,0,1
2,Payment,1707782476.623349,2678,0,1
2,Payment,1707782476.626048,2158,0,1
1,NewOrder,1707782476.628223,8089,0,1
1,NewOrder,1707782476.636334,7926,0,1
1,NewOrder,1707782476.644284,4672,0,1
1,NewOrder,1707782476.648978,5004,0,1
1,NewOrder,1707782476.654006,3627,0,1
1,NewOrder,1707782476.657654,7792,0,1
1,NewOrder,1707782476.665468,5766,0,1
1,NewOrder,1707782476.671255,4856,0,1
2,Payment,1707782476.676132,2318,0,1
1,NewOrder,1707782476.678467,6451,0,1
2,Payment,1707782476.684939,1953,0,1
1,NewOrder,1707782476.686908,7366,0,1
1,NewOrder,1707782476.694296,5940,0,1
2,Payment,1707782476.700258,1804,0,1
2,Payment,1707782476.702080,1790,0,1
1,NewOrder,1707782476.703892,6722,0,1
2,Payment,1707782476.710634,2140,0,1
1,NewOrder,1707782476.712791,6445,0,1
1,NewOrder,1707782476.719255,3779,0,1
1,NewOrder,1707782476.723054,3908,0,1
2,Payment,1707782476.726980,1726,0,1
1,NewOrder,1707782476.728720,5755,0,1
3,OrderStatus,1707782476.734498,2991,0,1
2,Payment,1707782476.737508,1952,0,1
1,NewOrder,1707782476.739480,5775,0,1
2,Payment,1707782476.745288,2386,0,1
2,Payment,1707782476.747693,1852,0,1
2,Payment,1707782476.749564,1970,0,1
2,Payment,1707782476.751551,1953,0,1
1,NewOrder,1707782476.753518,7174,0,1
1,NewOrder,1707782476.760713,3939,0,1
2,Payment,1707782476.764672,1920,0,1
3,OrderStatus,1707782476.766608,1936,0,1
2,Payment,1707782476.768559,1864,0,1
1,NewOrder,1707782476.770437,5869,0,1
2,Payment,1707782476.776326,1927,0,1
1,NewOrder,1707782476.778378,4581,0,1
1,NewOrder,1707782476.782991,4557,0,1
2,Payment,1707782476.787568,1727,0,1
3,OrderStatus,1707782476.789311,1390,0,1
2,Payment,1707782476.790713,2314,0,1
2,Payment,1707782476.793043,1882,0,1
2,Payment,1707782476.794941,1929,0,1
1,NewOrder,1707782476.796884,7528,0,1
1,NewOrder,1707782476.804438,9609,0,1
4,Delivery,1707782476.814081,21031,0,1
1,NewOrder,1707782476.835148,5164,0,1
4,Delivery,1707782476.840333,16762,0,1
1,NewOrder,1707782476.857117,6911,0,1
1,NewOrder,1707782476.864049,4786,0,1
1,NewOrder,1707782476.868857,5460,0,1
1,NewOrder,1707782476.874340,9778,0,1
2,Payment,1707782476.884139,3205,0,1
1,NewOrder,1707782476.887362,7666,0,1
2,Payment,1707782476.895050,2009,0,1
2,Payment,1707782476.897073,2007,0,1
1,NewOrder,1707782476.899095,6920,0,1
1,NewOrder,1707782476.906034,8588,0,1
1,NewOrder,1707782476.914641,8832,0,1
2,Payment,1707782476.923496,1997,0,1
2,Payment,1707782476.925508,2255,0,1
1,NewOrder,1707782476.927779,7912,0,1
2,Payment,1707782476.935714,1828,0,1
2,Payment,1707782476.937559,2819,0,1
3,OrderStatus,1707782476.940395,2089,0,1
2,Payment,1707782476.942503,3191,0,1
1,NewOrder,1707782476.945712,6421,0,1
1,NewOrder,1707782476.952155,7333,0,1
1,NewOrder,1707782476.959510,4979,0,1
2,Payment,1707782476.964512,1884,0,1
3,OrderStatus,1707782476.966414,1700,0,1
2,Payment,1707782476.968131,2273,0,1
2,Payment,1707782476.970423,2096,0,1
1,NewOrder,1707782476.972536,6330,0,1
1,NewOrder,1707782476.978887,5421,0,1
2,Payment,1707782476.984328,2355,0,1
1,NewOrder,1707782476.986703,7007,0,1
3,OrderStatus,1707782476.993733,2276,0,1
1,NewOrder,1707782476.996028,4893,0,1
1,NewOrder,1707782477.000943,6161,0,1
2,Payment,1707782477.007129,2171,0,1
4,Delivery,1707782477.009319,16786,0,1
4,Delivery,1707782477.026127,16745,0,1
1,NewOrder,1707782477.042892,4597,0,1
2,Payment,1707782477.047509,5194,0,1
1,NewOrder,1707782477.052724,5677,0,1
4,Delivery,1707782477.058422,15987,0,1
1,NewOrder,1707782477.074433,7986,0,1
2,Payment,1707782477.082442,1880,0,1
5,StockLevel,1707782477.084338,1935,0,1
4,Delivery,1707782477.086293,17137,0,1
1,NewOrder,1707782477.103456,9190,0,1
4,Delivery,1707782477.112673,18738,0,1
2,Payment,1707782477.131434,2554,0,1
1,NewOrder,1707782477.134010,4793,0,1
2,Payment,1707782477.138829,4457,0,1
2,Payment,1707782477.143314,2321,0,1
2,Payment,1707782477.145661,2800,0,1
2,Payment,1707782477.148488,2288,0,1
2,Payment,1707782477.150831,2546,0,1
2,Payment,1707782477.153464,2406,0,1
2,Payment,1707782477.155916,1993,0,1
1,NewOrder,1707782477.157931,6389,0,1
2,Payment,1707782477.164346,1786,0,1
1,NewOrder,1707782477.166150,6903,0,1
1,NewOrder,1707782477.173077,4881,0,1
2,Payment,1707782477.177983,1756,0,1
1,NewOrder,1707782477.179757,6636,0,1
2,Payment,1707782477.186418,1970,0,1
1,NewOrder,1707782477.188417,8178,0,1
2,Payment,1707782477.196622,2392,0,1
2,Payment,1707782477.199040,2257,0,1
1,NewOrder,1707782477.201324,7262,0,1
1,NewOrder,1707782477.208613,6049,0,1
1,NewOrder,1707782477.214686,8337,0,1
1,NewOrder,1707782477.223048,6340,0,1
1,NewOrder,1707782477.229414,10044,0,1
1,NewOrder,1707782477.239489,6457,0,1
2,Payment,1707782477.245972,2040,0,1
2,Payment,1707782477.248032,2864,0,1
4,Delivery,1707782477.250919,17496,0,1
2,Payment,1707782477.268441,1786,0,1
1,NewOrder,1707782477.270243,8147,0,1
1,NewOrder,1707782477.278416,7182,0,1
3,OrderStatus,1707782477.285623,6103,0,1
1,NewOrder,1707782477.291751,4868,0,1
2,Payment,1707782477.296640,1957,0,1
3,OrderStatus,1707782477.298613,2038,0,1
1,NewOrder,1707782477.300668,6902,0,1
1,NewOrder,1707782477.307596,4805,0,1
2,Payment,1707782477.312425,2008,0,1
1,NewOrder,1707782477.314450,5304,0,1
2,Payment,1707782477.319774,4563,0,1
3,OrderStatus,1707782477.324361,1246,0,1
