Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,19.600,7.772,5.541,6.058,6.715,7.825,12.794,13.192,31.474,31.474,0.129
5,17.400,6.837,5.227,5.641,5.812,6.153,11.434,12.428,14.013,14.013,0.146
10,19.600,7.154,5.282,5.571,5.709,8.692,11.665,13.352,16.283,16.283,0.140
15,20.800,6.872,5.265,5.515,5.762,6.254,11.676,12.747,13.154,13.331,0.146
20,21.800,6.215,5.274,5.507,5.649,5.900,6.814,11.710,12.621,13.205,0.161
25,18.400,6.761,5.316,5.571,5.707,5.997,11.519,13.423,23.708,23.708,0.148
30,25.800,6.372,5.156,5.626,5.751,5.987,9.217,10.897,13.386,13.753,0.157
35,20.200,6.465,5.278,5.580,5.742,5.961,8.232,12.175,14.921,17.056,0.155
40,19.400,7.360,5.130,5.492,5.804,10.756,11.833,12.513,17.863,17.863,0.136
45,23.800,6.679,5.206,5.458,5.602,5.970,11.820,12.893,13.634,14.023,0.150
50,19.600,6.763,5.290,5.577,5.826,6.294,11.297,12.254,15.540,15.540,0.148
55,23.000,7.045,5.149,5.486,5.717,7.123,11.418,11.959,13.276,16.087,0.142
