Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.400,1.168,0.331,0.509,0.764,1.459,2.137,3.184,6.476,6.476,0.856
5,20.000,0.683,0.308,0.386,0.431,0.657,1.011,1.741,8.958,8.958,1.463
10,16.800,0.791,0.276,0.374,0.437,0.724,0.888,1.165,9.504,9.504,1.264
15,21.800,0.469,0.286,0.339,0.366,0.422,0.601,0.656,0.882,7.484,2.130
20,21.000,0.537,0.271,0.333,0.363,0.437,0.776,0.882,2.661,8.035,1.864
25,22.200,0.406,0.256,0.324,0.346,0.411,0.606,0.672,0.748,2.322,2.465
30,17.400,0.435,0.265,0.337,0.363,0.426,0.697,0.747,2.061,2.061,2.298
35,16.200,0.431,0.279,0.323,0.356,0.420,0.808,0.844,0.929,0.929,2.318
40,19.800,0.452,0.282,0.329,0.361,0.591,0.741,0.796,0.912,0.912,2.213
45,22.000,0.411,0.255,0.314,0.342,0.414,0.666,0.749,0.923,1.499,2.431
50,23.600,0.402,0.290,0.334,0.363,0.425,0.562,0.613,0.720,0.750,2.489
55,13.400,0.455,0.284,0.325,0.368,0.435,0.736,0.802,2.552,2.552,2.198
