Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,19.000,7.925,5.471,6.020,6.853,8.111,12.419,14.492,22.766,22.766,0.126
5,22.400,6.363,5.345,5.619,5.753,5.993,7.269,11.803,12.861,13.209,0.157
10,19.000,6.918,5.232,5.526,5.730,6.097,11.523,12.969,18.408,18.408,0.145
15,21.400,6.542,5.222,5.497,5.648,5.966,11.231,11.696,12.827,14.209,0.153
20,23.800,6.226,5.211,5.518,5.695,5.951,7.269,10.989,11.883,13.529,0.161
25,25.400,6.137,5.166,5.498,5.676,5.825,6.226,11.996,13.406,15.701,0.163
30,18.600,7.387,5.187,5.548,5.693,7.301,12.812,13.930,16.928,16.928,0.135
35,19.200,6.689,5.309,5.577,5.711,6.075,11.195,12.564,13.675,13.675,0.149
40,21.400,6.337,5.182,5.483,5.667,5.906,10.905,11.357,12.678,12.964,0.158
45,20.200,6.069,5.165,5.438,5.612,5.833,6.359,8.817,12.982,13.344,0.165
50,18.600,7.814,5.169,5.606,5.826,9.444,13.198,15.312,23.732,23.732,0.128
55,20.000,6.303,5.212,5.492,5.681,5.829,9.524,12.249,12.917,12.917,0.159
