Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,363.200,2.743,0.339,1.169,1.851,3.529,5.821,6.973,12.065,34.074,0.365
5,363.800,2.739,0.335,1.184,1.736,3.873,5.850,6.456,11.802,14.270,0.365
10,400.200,2.490,0.305,0.908,1.648,3.196,5.346,6.330,11.872,17.257,0.402
15,398.600,2.502,0.308,0.802,1.644,3.181,5.699,6.597,12.778,21.375,0.400
20,381.000,2.617,0.305,1.169,1.707,3.677,5.610,6.285,11.295,13.203,0.382
25,419.200,2.381,0.294,0.772,1.673,3.027,5.394,6.082,11.205,18.945,0.420
30,399.800,2.495,0.270,0.914,1.598,3.341,5.500,6.414,11.085,14.251,0.401
35,441.600,2.260,0.287,0.776,1.626,2.906,5.118,6.015,11.561,14.765,0.443
40,454.600,2.194,0.247,0.734,1.658,2.883,5.070,5.822,8.824,16.005,0.456
45,464.800,2.146,0.278,0.752,1.652,2.857,4.678,5.666,8.134,21.551,0.466
50,435.800,2.289,0.250,0.792,1.615,2.965,5.093,5.956,10.984,18.840,0.437
55,426.400,2.337,0.277,0.759,1.642,2.974,5.412,6.083,11.926,15.356,0.428
