Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,198,198.000,1430,2054,4457,5059,6529,8990,13273,19016,25452
1,250,250.000,820,1641,2994,3955,5631,7496,9239,15660,19527
2,465,465.000,454,871,1722,2140,2909,3609,6001,7681,13672
3,380,380.000,393,1004,1674,2624,3344,5873,6938,12426,17122
4,422,422.000,349,786,1693,2372,2895,5697,6434,12845,13376
5,486,486.000,356,751,1604,2042,2764,3890,5880,9675,12570
6,468,468.000,343,740,1611,2124,2668,4985,5840,8553,18220
7,420,420.000,391,815,1617,2373,3076,5430,5956,11401,13615
8,339,339.000,383,1295,1737,2943,4336,6376,7485,12796,14447
9,290,290.000,367,1405,2201,3440,5194,6818,7938,13269,13774
10,290,290.000,364,1381,2113,3439,5165,6952,8524,12906,15242
11,511,511.000,271,721,1589,1949,2734,3490,5508,7066,17554
12,349,349.000,284,1197,1863,2856,4110,6223,7009,13428,14884
13,309,309.000,339,1328,1781,3230,4965,6127,6957,12639,20793
14,317,317.000,442,1376,1862,3161,4681,6321,7460,13164,13320
15,330,330.000,324,1213,1790,2992,4120,6380,8443,13145,13722
16,448,448.000,302,812,1551,2220,2901,4605,5578,11939,14390
17,404,404.000,302,814,1680,2454,3038,5572,6376,12685,13592
18,466,466.000,263,739,1505,2136,2803,4802,5688,11023,11854
19,306,306.000,604,1306,2290,3262,4707,6072,7209,12628,14611
20,342,342.000,513,1207,1481,2918,4262,5870,6379,11488,11730
21,449,449.000,279,728,1591,2221,2902,5073,5690,11191,11766
22,460,460.000,314,701,1621,2167,2678,5294,5907,7701,12586
23,285,285.000,693,1314,3070,3501,5075,6154,7925,12730,16747
24,300,300.000,585,1336,2105,3324,4911,6474,8478,13059,13603
25,275,275.000,618,1433,2152,3647,5584,6866,7758,12818,13377
26,266,266.000,267,1429,3212,3740,5695,6759,7358,13200,21169
27,431,431.000,310,805,1473,2320,2927,5195,5885,11764,13000
28,336,336.000,331,1289,1704,2963,4616,5848,6715,11889,14016
29,427,427.000,307,795,1563,2339,3038,4996,5955,11034,13869
30,435,435.000,268,746,1680,2294,2806,5420,6288,12744,13795
31,316,316.000,344,1317,2317,3153,4810,6211,7104,12505,15212
32,621,621.000,278,663,1205,1609,2210,2981,3215,5666,15328
33,382,382.000,368,1041,1623,2609,3828,5636,6536,8712,16065
34,373,373.000,307,987,1673,2670,3731,5723,6705,12016,19756
35,442,442.000,332,762,1467,2256,2857,5281,6132,12049,16600
36,266,266.000,584,1471,3426,3764,5573,6946,7650,13011,14384
37,439,439.000,274,762,1713,2270,2914,4850,5650,11263,12701
38,385,385.000,317,837,1718,2604,3384,5882,6810,13118,13577
39,309,309.000,614,1309,1867,3218,4902,6202,6758,12410,12740
40,322,322.000,405,1140,2645,3103,4303,5795,8179,11850,19469
41,310,310.000,526,1283,1635,3229,4902,6156,8210,12117,13575
42,365,365.000,298,1139,1729,2730,3911,5596,6422,12609,13663
43,431,431.000,310,735,1723,2302,2933,5146,5811,12908,18462
44,460,460.000,297,738,1665,2183,2773,5286,5799,7467,13387
45,489,489.000,292,719,1569,2047,2644,4409,5626,8317,13144
46,446,446.000,275,707,1604,2216,2885,5370,6129,7398,13165
47,364,364.000,300,1171,1662,2739,3961,5787,6641,11494,12412
48,386,386.000,270,941,1888,2589,3185,5787,6314,12827,13550
49,373,373.000,297,1166,1563,2671,3941,5791,6078,11291,14149
50,536,536.000,265,674,1413,1864,2594,3694,5463,6042,11106
51,293,293.000,337,1118,2226,3397,4708,7399,10312,13611,18173
52,362,362.000,287,1019,2090,2766,3866,5742,6729,12162,15404
53,579,579.000,258,684,983,1718,2549,3214,4279,6501,12028
54,617,617.000,254,681,1142,1615,2370,2959,3207,5597,6094
55,593,593.000,262,670,1587,1683,2452,2980,3477,5553,7163
56,471,471.000,289,744,1593,2114,2693,4348,5764,8642,13717
57,311,311.000,338,1399,1861,3218,4749,6760,7226,13064,14670
58,353,353.000,258,854,1825,2820,3414,6480,7188,13292,22647
59,415,415.000,287,772,1686,2398,2884,5491,6678,12707,14107
