Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.800,9.806,5.479,6.189,7.121,13.100,13.896,17.135,31.332,31.332,0.102
5,16.200,9.163,5.485,5.918,10.915,11.764,12.559,12.974,13.777,13.777,0.109
10,15.600,9.097,5.366,5.861,9.201,12.157,12.900,13.510,14.583,14.583,0.110
15,11.800,11.655,5.324,11.381,11.634,12.816,13.288,13.651,15.048,15.048,0.086
20,11.200,10.178,5.467,10.669,11.284,11.603,12.233,12.955,13.320,13.320,0.098
25,13.000,9.351,5.366,5.691,11.107,12.580,13.645,14.094,18.960,18.960,0.107
30,15.400,8.981,5.400,5.631,6.301,12.613,13.360,13.715,15.158,15.158,0.111
35,11.600,9.802,5.352,5.794,10.965,12.997,13.605,14.180,14.621,14.621,0.102
40,14.600,10.166,5.268,6.032,11.151,12.077,13.338,13.580,16.031,16.031,0.098
45,11.600,10.172,5.402,5.873,11.266,12.903,14.221,16.126,26.409,26.409,0.098
50,20.600,7.074,5.313,5.886,6.201,6.627,11.588,12.946,13.552,13.716,0.141
55,14.800,10.341,5.213,5.834,11.888,12.883,13.846,14.793,19.732,19.732,0.097
