Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,15.200,0.930,0.322,0.462,0.774,1.217,1.727,2.387,2.522,2.522,1.075
5,19.200,0.745,0.324,0.380,0.419,0.699,1.371,2.295,5.607,5.607,1.342
10,20.600,0.500,0.268,0.353,0.393,0.549,0.777,0.876,1.558,2.408,1.999
15,18.600,0.462,0.263,0.337,0.367,0.568,0.764,0.782,1.121,1.121,2.165
20,19.400,0.554,0.274,0.342,0.388,0.632,0.801,0.867,4.256,4.256,1.806
25,20.200,0.426,0.276,0.327,0.342,0.397,0.701,0.799,1.449,1.458,2.349
30,17.800,0.489,0.277,0.326,0.360,0.578,0.767,0.920,2.319,2.319,2.045
35,18.200,0.468,0.267,0.321,0.358,0.634,0.770,0.866,1.097,1.097,2.137
40,13.800,0.460,0.283,0.324,0.359,0.509,0.653,0.734,3.209,3.209,2.173
45,18.400,0.381,0.283,0.314,0.338,0.371,0.607,0.720,0.776,0.776,2.625
50,16.200,0.407,0.256,0.319,0.363,0.446,0.573,0.681,0.909,0.909,2.457
55,15.800,0.458,0.284,0.327,0.351,0.608,0.720,0.850,1.289,1.289,2.183
