Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1707783652.153530,14770,0,1
2,Payment,1707783652.168556,25256,0,1
2,Payment,1707783652.193833,2071,0,1
3,OrderStatus,1707783652.195921,3403,0,1
2,Payment,1707783652.199342,4231,0,1
5,StockLevel,1707783652.203593,9654,0,1
2,Payment,1707783652.213269,2640,0,1
1,NewOrder,1707783652.215929,13948,0,1
4,Delivery,1707783652.229899,21309,0,1
2,Payment,1707783652.251227,1946,0,1
2,Payment,1707783652.253189,4428,0,1
2,Payment,1707783652.257637,2266,0,1
1,NewOrder,1707783652.259922,4651,0,1
2,Payment,1707783652.264594,2307,0,1
1,NewOrder,1707783652.266920,5030,0,1
2,Payment,1707783652.271971,2697,0,1
1,NewOrder,1707783652.274702,2969,0,1
1,NewOrder,1707783652.277689,4596,0,1
1,NewOrder,1707783652.282309,5802,0,1
2,Payment,1707783652.288133,1675,0,1
2,Payment,1707783652.289826,1446,0,1
1,NewOrder,1707783652.291302,5281,0,1
5,StockLevel,1707783652.296602,1949,0,1
2,Payment,1707783652.298570,1503,0,1
1,NewOrder,1707783652.300090,4951,0,1
1,NewOrder,1707783652.305063,4788,0,1
4,Delivery,1707783652.309880,9394,0,1
5,StockLevel,1707783652.319297,1301,0,1
2,Payment,1707783652.320616,1529,0,1
2,Payment,1707783652.322163,1460,0,1
2,Payment,1707783652.323640,1398,0,1
1,NewOrder,1707783652.325054,4059,0,1
2,Payment,1707783652.329135,1388,0,1
1,NewOrder,1707783652.330542,4644,0,1
2,Payment,1707783652.335209,1375,0,1
2,Payment,1707783652.336604,1373,0,1
1,NewOrder,1707783652.337996,3471,0,1
1,NewOrder,1707783652.341488,2938,0,1
1,NewOrder,1707783652.344447,2968,0,1
2,Payment,1707783652.347438,1295,0,1
1,NewOrder,1707783652.348761,4237,0,1
1,NewOrder,1707783652.353020,4533,0,1
2,Payment,1707783652.357573,1243,0,1
2,Payment,1707783652.358854,1184,0,1
1,NewOrder,1707783652.360067,4393,0,1
2,Payment,1707783652.364481,1414,0,1
1,NewOrder,1707783652.365916,2762,0,1
2,Payment,1707783652.368702,1428,0,1
1,NewOrder,1707783652.370151,2511,0,1
1,NewOrder,1707783652.372683,3116,0,1
2,Payment,1707783652.375822,1204,0,1
1,NewOrder,1707783652.377044,3851,0,1
1,NewOrder,1707783652.380915,2512,0,1
2,Payment,1707783652.383448,1366,0,1
1,NewOrder,1707783652.384831,4125,0,1
1,NewOrder,1707783652.388978,3179,0,1
2,Payment,1707783652.392179,1530,0,1
1,NewOrder,1707783652.393734,3134,0,1
1,NewOrder,1707783652.396889,4154,0,1
1,NewOrder,1707783652.401064,4313,0,1
3,OrderStatus,1707783652.405444,1174,0,1
2,Payment,1707783652.406634,1166,0,1
1,NewOrder,1707783652.407815,4399,0,1
2,Payment,1707783652.412250,1714,0,1
1,NewOrder,1707783652.413988,4162,0,1
2,Payment,1707783652.418172,1503,0,1
1,NewOrder,1707783652.419696,3915,0,1
1,NewOrder,1707783652.423636,3549,0,1
1,NewOrder,1707783652.427208,2501,0,1
1,NewOrder,1707783652.429730,3560,0,1
4,Delivery,1707783652.433312,8343,0,1
1,NewOrder,1707783652.441678,3213,0,1
2,Payment,1707783652.444914,1228,0,1
1,NewOrder,1707783652.446185,3127,0,1
1,NewOrder,1707783652.449343,4419,0,1
2,Payment,1707783652.453787,1265,0,1
1,NewOrder,1707783652.455069,2772,0,1
2,Payment,1707783652.457860,1291,0,1
1,NewOrder,1707783652.459170,4399,0,1
2,Payment,1707783652.463594,1580,0,1
2,Payment,1707783652.465197,1231,0,1
2,Payment,1707783652.466446,1396,0,1
2,Payment,1707783652.467861,1233,0,1
2,Payment,1707783652.469112,1600,0,1
1,NewOrder,1707783652.470731,3896,0,1
2,Payment,1707783652.474651,1418,0,1
4,Delivery,1707783652.476087,8586,0,1
1,NewOrder,1707783652.484697,2877,0,1
2,Payment,1707783652.487600,1501,0,1
1,NewOrder,1707783652.489121,4928,0,1
1,NewOrder,1707783652.494073,2169,0,1
1,NewOrder,1707783652.496264,4147,0,1
1,NewOrder,1707783652.500434,3601,0,1
2,Payment,1707783652.504058,1219,0,1
2,Payment,1707783652.505295,1128,0,1
2,Payment,1707783652.506439,1215,0,1
2,Payment,1707783652.507671,1225,0,1
2,Payment,1707783652.508922,1431,0,1
1,NewOrder,1707783652.510369,2663,0,1
2,Payment,1707783652.513050,1172,0,1
1,NewOrder,1707783652.514238,3561,0,1
1,NewOrder,1707783652.517822,4524,0,1
1,NewOrder,1707783652.522370,2757,0,1
1,NewOrder,1707783652.525147,4888,0,1
2,Payment,1707783652.530056,2743,0,1
2,Payment,1707783652.532817,1988,0,1
2,Payment,1707783652.534823,1047,0,1
1,NewOrder,1707783652.535886,2954,0,1
1,NewOrder,1707783652.538864,4065,0,1
5,StockLevel,1707783652.542952,1703,0,1
1,NewOrder,1707783652.544672,2815,0,1
2,Payment,1707783652.547508,1246,0,1
1,NewOrder,1707783652.548771,2286,0,1
2,Payment,1707783652.551077,1242,0,1
1,NewOrder,1707783652.552336,3168,0,1
2,Payment,1707783652.555522,1099,0,1
1,NewOrder,1707783652.556638,2901,0,1
1,NewOrder,1707783652.559562,3047,0,1
1,NewOrder,1707783652.562628,4245,0,1
4,Delivery,1707783652.566895,8033,0,1
2,Payment,1707783652.574951,1193,0,1
1,NewOrder,1707783652.576162,2883,0,1
1,NewOrder,1707783652.579068,2382,0,1
2,Payment,1707783652.581470,1510,0,1
2,Payment,1707783652.582999,1209,0,1
2,Payment,1707783652.584224,1317,0,1
2,Payment,1707783652.585557,1196,0,1
2,Payment,1707783652.586791,1172,0,1
1,NewOrder,1707783652.588002,3795,0,1
1,NewOrder,1707783652.591840,2301,0,1
1,NewOrder,1707783652.594162,2902,0,1
2,Payment,1707783652.597087,1148,0,1
5,StockLevel,1707783652.598254,1641,0,1
1,NewOrder,1707783652.599913,2070,0,1
2,Payment,1707783652.602003,1247,0,1
1,NewOrder,1707783652.603269,2362,0,1
2,Payment,1707783652.605652,1165,0,1
2,Payment,1707783652.606833,972,0,1
2,Payment,1707783652.607820,1034,0,1
1,NewOrder,1707783652.608870,4399,0,1
2,Payment,1707783652.613294,1290,0,1
1,NewOrder,1707783652.614605,3694,0,1
2,Payment,1707783652.618319,1114,0,1
5,StockLevel,1707783652.619454,1207,0,1
2,Payment,1707783652.620694,1472,0,1
2,Payment,1707783652.622184,1036,0,1
1,NewOrder,1707783652.623237,3509,0,1
2,Payment,1707783652.626769,1354,0,1
3,OrderStatus,1707783652.628142,1037,0,1
1,NewOrder,1707783652.629194,2244,0,1
2,Payment,1707783652.631455,1706,0,1
2,Payment,1707783652.633182,1332,0,1
2,Payment,1707783652.634532,1038,0,1
2,Payment,1707783652.635582,1090,0,1
1,NewOrder,1707783652.636687,2795,0,1
2,Payment,1707783652.639498,1129,0,1
1,NewOrder,1707783652.640642,3320,0,1
2,Payment,1707783652.644006,1135,0,1
2,Payment,1707783652.645160,1145,0,1
1,NewOrder,1707783652.646320,3047,0,1
2,Payment,1707783652.649432,1396,0,1
2,Payment,1707783652.650848,1054,0,1
1,NewOrder,1707783652.651917,3648,0,1
1,NewOrder,1707783652.655588,3054,0,1
2,Payment,1707783652.658666,1147,0,1
1,NewOrder,1707783652.659834,2769,0,1
1,NewOrder,1707783652.662627,2443,0,1
1,NewOrder,1707783652.665093,3279,0,1
2,Payment,1707783652.668396,1442,0,1
1,NewOrder,1707783652.669858,2881,0,1
2,Payment,1707783652.672762,1302,0,1
1,NewOrder,1707783652.674084,3500,0,1
1,NewOrder,1707783652.677607,2578,0,1
