Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,173.600,3.531,1.362,2.336,3.063,4.163,6.025,6.838,9.767,15.759,0.283
5,182.600,3.490,1.107,2.299,3.032,4.419,5.902,6.456,7.716,13.823,0.287
10,189.200,3.415,1.019,2.177,2.839,4.546,5.947,6.600,7.795,10.049,0.293
15,168.600,3.680,1.051,2.409,3.277,4.789,6.019,6.522,7.989,11.410,0.272
20,193.000,3.248,1.309,2.189,2.825,3.940,5.570,6.181,7.335,10.126,0.308
25,207.800,3.056,0.987,1.999,2.680,3.571,5.339,5.933,7.146,9.436,0.327
30,182.400,3.458,1.221,2.228,2.980,4.497,5.901,6.606,7.860,12.911,0.289
35,184.200,3.567,1.207,2.374,3.170,4.542,5.783,6.313,7.731,13.029,0.280
40,210.400,3.190,1.409,2.116,2.786,3.823,5.441,6.187,7.593,12.928,0.313
45,206.200,3.164,0.930,2.178,2.793,3.756,5.277,6.047,7.180,8.346,0.316
50,242.400,2.660,1.154,1.985,2.497,3.005,3.449,4.258,6.859,23.877,0.376
55,209.800,2.999,1.164,2.042,2.624,3.198,4.958,6.278,7.719,10.484,0.333
