Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,164.000,3.666,1.168,2.535,3.233,4.211,5.894,6.871,11.632,23.663,0.273
5,226.600,2.810,1.277,2.091,2.592,3.113,3.747,5.141,7.638,18.165,0.356
10,202.200,3.119,1.122,2.206,2.782,3.394,5.125,6.289,7.994,14.929,0.321
15,226.600,2.876,1.172,2.187,2.643,3.201,3.603,5.268,7.871,9.491,0.348
20,234.200,2.781,1.370,2.165,2.671,3.185,3.565,3.975,6.813,17.033,0.360
25,190.200,3.526,1.189,2.356,3.021,3.739,6.267,7.288,8.910,16.882,0.284
30,220.400,2.969,1.319,2.269,2.826,3.372,3.715,4.639,8.264,16.523,0.337
35,225.200,2.896,1.178,2.261,2.756,3.315,3.709,4.071,6.899,10.207,0.345
40,222.600,2.927,1.117,2.217,2.764,3.330,3.725,4.736,7.597,12.964,0.342
45,205.400,3.087,1.532,2.305,2.900,3.390,3.812,5.923,8.722,15.490,0.324
50,185.800,3.431,1.154,2.511,3.097,3.809,5.066,6.520,9.227,12.207,0.291
55,198.800,3.198,1.239,2.346,2.898,3.506,4.020,5.911,9.374,20.313,0.313
