Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,166.400,1.192,0.635,0.803,0.952,1.394,1.790,1.956,4.217,13.943,0.839
5,198.000,0.981,0.611,0.706,0.774,1.230,1.506,1.688,2.146,8.650,1.020
10,208.400,0.896,0.585,0.688,0.749,0.885,1.333,1.613,1.970,12.678,1.116
15,193.400,0.956,0.593,0.692,0.768,1.275,1.496,1.593,1.880,3.624,1.046
20,199.400,0.927,0.599,0.687,0.758,1.213,1.413,1.528,1.911,3.493,1.079
25,230.000,0.857,0.588,0.688,0.739,0.823,1.290,1.544,2.059,13.644,1.166
30,204.200,0.919,0.584,0.678,0.735,1.102,1.415,1.572,2.107,12.982,1.089
35,193.600,0.901,0.596,0.683,0.735,0.900,1.453,1.570,1.769,16.558,1.110
40,217.800,0.866,0.585,0.692,0.746,0.882,1.278,1.409,1.738,5.435,1.155
45,225.800,0.837,0.595,0.683,0.723,0.808,1.381,1.516,1.671,2.277,1.195
50,209.600,0.888,0.602,0.700,0.765,0.933,1.328,1.500,2.293,4.832,1.126
55,190.000,0.923,0.604,0.685,0.740,1.229,1.496,1.615,1.793,4.037,1.084
