Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,20.200,1.345,0.795,1.122,1.274,1.456,1.729,1.835,2.351,3.838,0.743
5,21.000,1.214,0.701,1.092,1.196,1.305,1.416,1.522,2.076,2.188,0.824
10,20.600,1.278,0.882,1.139,1.245,1.425,1.524,1.636,1.762,1.780,0.782
15,20.800,1.258,0.864,1.074,1.212,1.356,1.459,1.583,2.596,3.736,0.795
20,20.600,1.230,0.823,1.072,1.183,1.355,1.437,1.512,1.968,3.178,0.813
25,18.400,1.237,0.741,1.117,1.213,1.345,1.482,1.653,1.854,1.854,0.809
30,18.000,1.338,0.894,1.137,1.275,1.430,1.764,2.083,2.845,2.845,0.747
35,19.600,1.285,0.848,1.129,1.247,1.376,1.572,1.890,2.327,2.327,0.778
40,24.200,1.218,0.809,1.088,1.182,1.335,1.453,1.559,1.984,2.205,0.821
45,28.200,1.156,0.758,1.033,1.124,1.224,1.356,1.447,2.054,2.533,0.865
50,16.600,1.397,0.881,1.132,1.296,1.567,1.988,2.073,3.093,3.093,0.716
55,20.400,1.281,0.907,1.139,1.254,1.360,1.533,1.607,2.159,2.185,0.781
