Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,326.000,3.054,0.357,1.224,2.052,4.013,6.387,8.177,13.590,24.442,0.327
5,450.200,2.213,0.331,0.799,1.599,2.905,4.947,5.897,7.819,18.374,0.452
10,442.000,2.254,0.307,0.778,1.648,2.855,5.279,6.019,11.431,15.180,0.444
15,554.000,1.796,0.276,0.725,1.364,2.498,3.196,5.149,6.189,14.304,0.557
20,555.400,1.794,0.271,0.720,1.481,2.519,3.167,5.133,6.116,13.451,0.557
25,474.000,2.104,0.259,0.786,1.643,2.777,4.420,5.725,8.223,19.076,0.475
30,518.400,1.924,0.276,0.732,1.553,2.616,3.506,5.587,6.801,12.457,0.520
35,553.800,1.800,0.267,0.717,1.506,2.510,3.192,5.403,6.214,13.986,0.556
40,540.200,1.846,0.259,0.719,1.530,2.554,3.169,5.289,6.125,18.729,0.542
45,582.600,1.712,0.257,0.692,1.310,2.445,3.059,4.550,6.023,11.938,0.584
50,472.600,2.111,0.276,0.720,1.590,2.726,4.515,5.801,9.235,22.303,0.474
55,600.200,1.659,0.268,0.675,1.466,2.418,3.012,3.267,5.645,13.254,0.603
