Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.400,0.839,0.282,0.436,0.569,0.763,1.362,2.508,7.592,7.592,1.191
5,16.400,0.674,0.270,0.328,0.370,0.632,0.790,0.869,14.385,14.385,1.485
10,17.600,0.439,0.237,0.291,0.320,0.531,0.689,0.856,2.749,2.749,2.280
15,21.800,0.408,0.229,0.283,0.315,0.518,0.606,0.711,0.914,2.375,2.453
20,17.600,0.475,0.213,0.271,0.297,0.379,0.600,0.695,9.464,9.464,2.105
25,17.000,0.385,0.222,0.267,0.284,0.406,0.617,0.711,2.673,2.673,2.595
30,13.600,0.465,0.225,0.274,0.308,0.570,0.615,0.821,4.845,4.845,2.149
35,24.200,0.336,0.210,0.263,0.294,0.344,0.530,0.597,0.781,0.785,2.974
40,23.400,0.314,0.214,0.257,0.272,0.311,0.423,0.539,0.961,1.082,3.180
45,17.000,0.452,0.220,0.270,0.345,0.622,0.767,0.784,0.867,0.867,2.212
50,16.800,0.389,0.221,0.277,0.314,0.417,0.605,0.686,1.412,1.412,2.574
55,17.600,0.397,0.251,0.310,0.335,0.388,0.631,0.710,0.798,0.798,2.522
