Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,188.800,3.265,1.450,2.286,2.875,3.585,5.189,6.326,9.316,17.907,0.306
5,242.000,2.682,1.180,2.041,2.527,3.047,3.427,4.315,6.985,12.465,0.373
10,206.800,3.080,1.075,2.231,2.801,3.335,4.913,6.113,7.659,13.077,0.325
15,230.000,2.726,1.059,2.093,2.565,3.111,3.437,3.876,6.977,16.709,0.367
20,211.000,3.008,1.185,2.139,2.733,3.327,4.688,5.994,7.620,9.765,0.332
25,216.400,3.000,1.072,2.204,2.755,3.315,4.394,5.797,7.326,11.123,0.333
30,225.600,2.854,1.254,2.219,2.702,3.226,3.606,4.392,7.076,9.878,0.350
35,213.600,2.995,1.127,2.228,2.773,3.341,3.937,5.838,7.441,9.166,0.334
40,213.000,3.122,1.241,2.220,2.837,3.422,4.692,6.453,7.829,16.770,0.320
45,234.200,2.796,1.161,2.137,2.645,3.161,3.525,4.728,7.239,9.411,0.358
50,185.200,3.561,1.187,2.398,3.121,4.364,5.759,7.071,9.207,13.945,0.281
55,244.000,2.651,1.337,2.097,2.581,3.033,3.370,3.529,6.851,9.120,0.377
