Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,176.400,3.457,1.454,2.311,2.926,3.960,5.822,7.028,9.387,18.635,0.289
5,198.600,3.194,1.344,2.069,2.736,3.626,5.600,6.422,7.811,15.373,0.313
10,223.600,2.863,0.979,2.022,2.570,3.084,4.750,6.008,7.620,9.584,0.349
15,200.000,3.195,1.191,2.098,2.758,3.663,5.588,6.099,7.848,16.833,0.313
20,200.800,3.220,1.288,2.157,2.855,3.846,5.507,6.015,6.963,10.164,0.311
25,220.000,2.805,1.129,2.055,2.556,3.099,4.252,5.380,7.117,8.483,0.357
30,210.000,3.072,1.348,2.059,2.651,3.463,5.490,6.095,7.336,8.428,0.326
35,210.600,3.024,1.421,2.050,2.629,3.261,4.999,6.173,7.641,8.354,0.331
40,215.600,2.932,1.143,2.107,2.678,3.205,4.698,5.568,7.207,8.816,0.341
45,221.000,2.816,1.146,1.976,2.493,3.067,4.502,5.776,7.343,14.030,0.355
50,215.800,3.024,1.449,2.083,2.660,3.298,4.964,6.074,8.080,13.394,0.331
55,213.600,3.036,1.120,2.033,2.650,3.304,5.286,6.064,7.281,12.163,0.329
