Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,163.600,1.261,0.633,0.812,0.971,1.446,1.773,2.218,4.133,22.750,0.793
5,185.400,1.039,0.589,0.708,0.838,1.346,1.553,1.679,2.505,4.500,0.962
10,181.800,0.994,0.587,0.682,0.760,1.305,1.607,1.760,2.099,7.236,1.006
15,157.800,1.146,0.579,0.724,1.170,1.384,1.587,1.752,3.381,10.529,0.873
20,188.800,0.946,0.584,0.672,0.748,1.271,1.452,1.580,1.785,4.202,1.057
25,198.200,0.909,0.593,0.663,0.718,1.188,1.387,1.541,1.924,10.780,1.100
30,184.200,0.996,0.581,0.695,0.797,1.292,1.494,1.601,1.944,8.748,1.004
35,171.600,1.035,0.577,0.710,0.943,1.317,1.494,1.590,1.904,3.841,0.966
40,196.600,0.891,0.589,0.666,0.728,1.155,1.359,1.485,1.791,5.835,1.123
45,186.200,0.916,0.586,0.683,0.753,1.176,1.417,1.525,1.791,3.197,1.092
50,225.600,0.782,0.578,0.680,0.726,0.790,0.882,0.995,2.033,5.474,1.278
55,211.600,0.878,0.586,0.700,0.753,0.860,1.453,1.606,1.857,2.724,1.139
