Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1707784199.421630,15551,0,1
2,Payment,1707784199.439206,11259,0,1
2,Payment,1707784199.450484,6578,0,1
1,NewOrder,1707784199.457083,10667,0,1
1,NewOrder,1707784199.467769,6319,0,1
5,StockLevel,1707784199.474117,3375,0,1
2,Payment,1707784199.477549,3644,0,1
3,OrderStatus,1707784199.481211,4890,0,1
1,NewOrder,1707784199.486119,7775,0,1
2,Payment,1707784199.493912,2974,0,1
1,NewOrder,1707784199.496958,14110,0,1
2,Payment,1707784199.511090,2097,0,1
1,NewOrder,1707784199.513209,6104,0,1
2,Payment,1707784199.519337,2823,0,1
1,NewOrder,1707784199.522186,4081,0,1
2,Payment,1707784199.526294,2042,0,1
3,OrderStatus,1707784199.528360,2332,0,1
1,NewOrder,1707784199.530713,3207,0,1
1,NewOrder,1707784199.533940,4987,0,1
5,StockLevel,1707784199.538950,1900,0,1
1,NewOrder,1707784199.540870,4789,0,1
2,Payment,1707784199.545692,1762,0,1
2,Payment,1707784199.547473,9953,0,1
1,NewOrder,1707784199.557450,3842,0,1
1,NewOrder,1707784199.561315,3456,0,1
1,NewOrder,1707784199.564791,4698,0,1
2,Payment,1707784199.569513,1796,0,1
1,NewOrder,1707784199.571330,5180,0,1
2,Payment,1707784199.576538,2412,0,1
3,OrderStatus,1707784199.578975,1577,0,1
1,NewOrder,1707784199.580572,3714,0,1
2,Payment,1707784199.584313,2014,0,1
2,Payment,1707784199.586355,1883,0,1
2,Payment,1707784199.588257,1623,0,1
1,NewOrder,1707784199.589901,4628,0,1
1,NewOrder,1707784199.594550,3118,0,1
2,Payment,1707784199.597689,1855,0,1
2,Payment,1707784199.599564,1759,0,1
2,Payment,1707784199.601344,1425,0,1
1,NewOrder,1707784199.602786,4947,0,1
2,Payment,1707784199.607756,1820,0,1
3,OrderStatus,1707784199.609597,1703,0,1
2,Payment,1707784199.611318,1249,0,1
1,NewOrder,1707784199.612590,4474,0,1
2,Payment,1707784199.617107,1695,0,1
1,NewOrder,1707784199.618824,2866,0,1
1,NewOrder,1707784199.621711,2338,0,1
1,NewOrder,1707784199.624071,3953,0,1
2,Payment,1707784199.628047,1250,0,1
5,StockLevel,1707784199.629317,1604,0,1
1,NewOrder,1707784199.630938,4549,0,1
1,NewOrder,1707784199.635510,4211,0,1
2,Payment,1707784199.639743,1255,0,1
2,Payment,1707784199.641017,1430,0,1
1,NewOrder,1707784199.642466,2566,0,1
2,Payment,1707784199.645052,1352,0,1
2,Payment,1707784199.646423,1197,0,1
2,Payment,1707784199.647639,1339,0,1
1,NewOrder,1707784199.648995,4627,0,1
2,Payment,1707784199.653644,1434,0,1
2,Payment,1707784199.655101,1843,0,1
1,NewOrder,1707784199.656964,3057,0,1
2,Payment,1707784199.660041,1120,0,1
2,Payment,1707784199.661181,1204,0,1
1,NewOrder,1707784199.662425,4344,0,1
1,NewOrder,1707784199.666803,2996,0,1
1,NewOrder,1707784199.669817,2801,0,1
2,Payment,1707784199.672641,1441,0,1
1,NewOrder,1707784199.674102,4087,0,1
1,NewOrder,1707784199.678213,3497,0,1
1,NewOrder,1707784199.681733,4735,0,1
1,NewOrder,1707784199.686492,3913,0,1
5,StockLevel,1707784199.690428,1651,0,1
1,NewOrder,1707784199.692122,3888,0,1
5,StockLevel,1707784199.696046,1359,0,1
2,Payment,1707784199.697424,1441,0,1
1,NewOrder,1707784199.698886,2384,0,1
2,Payment,1707784199.701290,1403,0,1
1,NewOrder,1707784199.702711,3618,0,1
1,NewOrder,1707784199.706351,2826,0,1
1,NewOrder,1707784199.709198,2466,0,1
2,Payment,1707784199.711685,1279,0,1
2,Payment,1707784199.712981,1192,0,1
5,StockLevel,1707784199.714192,1232,0,1
2,Payment,1707784199.715442,1214,0,1
1,NewOrder,1707784199.716673,2839,0,1
1,NewOrder,1707784199.719532,3281,0,1
2,Payment,1707784199.722837,1150,0,1
1,NewOrder,1707784199.724007,3874,0,1
3,OrderStatus,1707784199.727901,1606,0,1
1,NewOrder,1707784199.729524,3509,0,1
1,NewOrder,1707784199.733057,3293,0,1
2,Payment,1707784199.736373,1455,0,1
4,Delivery,1707784199.737848,20808,0,1
1,NewOrder,1707784199.758678,4493,0,1
2,Payment,1707784199.763190,2189,0,1
2,Payment,1707784199.765395,2161,0,1
2,Payment,1707784199.767571,1806,0,1
2,Payment,1707784199.769389,2855,0,1
1,NewOrder,1707784199.772260,3937,0,1
1,NewOrder,1707784199.776245,5504,0,1
1,NewOrder,1707784199.781771,4946,0,1
2,Payment,1707784199.786739,1953,0,1
2,Payment,1707784199.788741,1743,0,1
2,Payment,1707784199.790528,1776,0,1
1,NewOrder,1707784199.792318,6087,0,1
1,NewOrder,1707784199.798430,7557,0,1
1,NewOrder,1707784199.806012,4775,0,1
2,Payment,1707784199.810810,1735,0,1
2,Payment,1707784199.812561,1895,0,1
2,Payment,1707784199.814472,1812,0,1
1,NewOrder,1707784199.816302,8008,0,1
1,NewOrder,1707784199.824334,9266,0,1
3,OrderStatus,1707784199.833625,2673,0,1
1,NewOrder,1707784199.836318,6223,0,1
1,NewOrder,1707784199.842569,8118,0,1
1,NewOrder,1707784199.850712,10291,0,1
2,Payment,1707784199.861029,2486,0,1
2,Payment,1707784199.863540,3432,0,1
1,NewOrder,1707784199.866996,4728,0,1
2,Payment,1707784199.871749,3145,0,1
1,NewOrder,1707784199.874921,5947,0,1
1,NewOrder,1707784199.880892,3373,0,1
1,NewOrder,1707784199.884287,3623,0,1
2,Payment,1707784199.887935,1154,0,1
5,StockLevel,1707784199.889109,1821,0,1
1,NewOrder,1707784199.890951,3988,0,1
1,NewOrder,1707784199.894987,3277,0,1
5,StockLevel,1707784199.898313,1559,0,1
1,NewOrder,1707784199.899913,3151,0,1
2,Payment,1707784199.903086,1205,0,1
1,NewOrder,1707784199.904308,2776,0,1
1,NewOrder,1707784199.907105,3455,0,1
1,NewOrder,1707784199.910583,3472,0,1
4,Delivery,1707784199.914076,8588,0,1
2,Payment,1707784199.922687,1371,0,1
1,NewOrder,1707784199.924079,3313,0,1
1,NewOrder,1707784199.927416,3927,0,1
1,NewOrder,1707784199.931371,3256,0,1
2,Payment,1707784199.934650,1264,0,1
1,NewOrder,1707784199.935937,4074,0,1
2,Payment,1707784199.940034,1176,0,1
2,Payment,1707784199.941231,1609,0,1
4,Delivery,1707784199.942860,8226,0,1
1,NewOrder,1707784199.951110,3202,0,1
2,Payment,1707784199.954336,1150,0,1
2,Payment,1707784199.955507,1042,0,1
1,NewOrder,1707784199.956567,3465,0,1
3,OrderStatus,1707784199.960055,1250,0,1
2,Payment,1707784199.961323,1263,0,1
3,OrderStatus,1707784199.962608,1005,0,1
2,Payment,1707784199.963631,1053,0,1
2,Payment,1707784199.964702,1185,0,1
4,Delivery,1707784199.965905,8018,0,1
2,Payment,1707784199.973945,1163,0,1
1,NewOrder,1707784199.975129,2658,0,1
3,OrderStatus,1707784199.977809,1164,0,1
2,Payment,1707784199.978990,1184,0,1
1,NewOrder,1707784199.980190,4224,0,1
2,Payment,1707784199.984439,1200,0,1
5,StockLevel,1707784199.985659,1545,0,1
1,NewOrder,1707784199.987222,4228,0,1
2,Payment,1707784199.991474,1122,0,1
2,Payment,1707784199.992616,1256,0,1
2,Payment,1707784199.993890,1259,0,1
1,NewOrder,1707784199.995166,2700,0,1
5,StockLevel,1707784199.997887,1559,0,1
1,NewOrder,1707784199.999466,3182,0,1
2,Payment,1707784200.002675,1382,0,1
1,NewOrder,1707784200.004080,4925,0,1
1,NewOrder,1707784200.009030,3059,0,1
2,Payment,1707784200.012113,1069,0,1
1,NewOrder,1707784200.013201,4544,0,1
1,NewOrder,1707784200.017766,3837,0,1
1,NewOrder,1707784200.021623,4260,0,1
1,NewOrder,1707784200.025907,2138,0,1
3,OrderStatus,1707784200.028068,938,0,1
1,NewOrder,1707784200.029023,4228,0,1
1,NewOrder,1707784200.033281,3256,0,1
1,NewOrder,1707784200.036562,2538,0,1
1,NewOrder,1707784200.039123,4458,0,1
2,Payment,1707784200.043607,1328,0,1
2,Payment,1707784200.044957,1413,0,1
5,StockLevel,1707784200.046390,1549,0,1
1,NewOrder,1707784200.047958,4524,0,1
2,Payment,1707784200.052508,1401,0,1
2,Payment,1707784200.053928,1031,0,1
2,Payment,1707784200.054974,1007,0,1
1,NewOrder,1707784200.055996,2817,0,1
1,NewOrder,1707784200.058835,2657,0,1
1,NewOrder,1707784200.061565,2062,0,1
1,NewOrder,1707784200.063647,3901,0,1
1,NewOrder,1707784200.067573,3172,0,1
2,Payment,1707784200.070769,1403,0,1
1,NewOrder,1707784200.072190,5566,0,1
2,Payment,1707784200.077788,1343,0,1
5,StockLevel,1707784200.079174,1416,0,1
1,NewOrder,1707784200.080612,3045,0,1
1,NewOrder,1707784200.083682,4381,0,1
2,Payment,1707784200.088091,1220,0,1
1,NewOrder,1707784200.089329,4567,0,1
1,NewOrder,1707784200.093984,2248,0,1
2,Payment,1707784200.096296,1199,0,1
1,NewOrder,1707784200.097510,3691,0,1
2,Payment,1707784200.101229,1483,0,1
1,NewOrder,1707784200.102736,3383,0,1
2,Payment,1707784200.106142,1140,0,1
2,Payment,1707784200.107301,1345,0,1
1,NewOrder,1707784200.108663,4445,0,1
1,NewOrder,1707784200.113130,4280,0,1
5,StockLevel,1707784200.117440,1361,0,1
2,Payment,1707784200.118823,1463,0,1
1,NewOrder,1707784200.120308,5163,0,1
2,Payment,1707784200.125498,1710,0,1
1,NewOrder,1707784200.127234,2533,0,1
2,Payment,1707784200.129792,1272,0,1
1,NewOrder,1707784200.131085,3030,0,1
1,NewOrder,1707784200.134136,2668,0,1
1,NewOrder,1707784200.136823,5699,0,1
2,Payment,1707784200.142548,1196,0,1
2,Payment,1707784200.143766,1152,0,1
2,Payment,1707784200.144936,1283,0,1
1,NewOrder,1707784200.146236,4648,0,1
1,NewOrder,1707784200.150909,4936,0,1
2,Payment,1707784200.155872,1292,0,1
1,NewOrder,1707784200.157187,3732,0,1
2,Payment,1707784200.160944,1360,0,1
1,NewOrder,1707784200.162321,3106,0,1
2,Payment,1707784200.165448,1372,0,1
2,Payment,1707784200.166838,1160,0,1
2,Payment,1707784200.168014,1331,0,1
1,NewOrder,1707784200.169362,3336,0,1
1,NewOrder,1707784200.172717,2890,0,1
2,Payment,1707784200.175631,1276,0,1
1,NewOrder,1707784200.176928,3522,0,1
3,OrderStatus,1707784200.180473,956,0,1
1,NewOrder,1707784200.181464,4757,0,1
2,Payment,1707784200.186292,1216,0,1
2,Payment,1707784200.187553,1325,0,1
2,Payment,1707784200.188894,1277,0,1
2,Payment,1707784200.190184,1009,0,1
1,NewOrder,1707784200.191205,3890,0,1
2,Payment,1707784200.195112,1322,0,1
1,NewOrder,1707784200.196450,4104,0,1
1,NewOrder,1707784200.200574,3746,0,1
2,Payment,1707784200.204341,1677,0,1
2,Payment,1707784200.206038,1284,0,1
2,Payment,1707784200.207340,1118,0,1
2,Payment,1707784200.208473,1163,0,1
2,Payment,1707784200.209652,1142,0,1
5,StockLevel,1707784200.210810,1445,0,1
2,Payment,1707784200.212272,1407,0,1
2,Payment,1707784200.213695,1178,0,1
2,Payment,1707784200.214907,1180,0,1
2,Payment,1707784200.216129,1104,0,1
1,NewOrder,1707784200.217267,3052,0,1
2,Payment,1707784200.220381,1265,0,1
4,Delivery,1707784200.221660,8446,0,1
2,Payment,1707784200.230124,1193,0,1
2,Payment,1707784200.231330,1092,0,1
2,Payment,1707784200.232434,1038,0,1
2,Payment,1707784200.233485,1270,0,1
1,NewOrder,1707784200.234768,2403,0,1
1,NewOrder,1707784200.237183,3751,0,1
1,NewOrder,1707784200.240950,3901,0,1
1,NewOrder,1707784200.244870,3769,0,1
1,NewOrder,1707784200.248657,2753,0,1
1,NewOrder,1707784200.251426,3909,0,1
1,NewOrder,1707784200.255353,2608,0,1
2,Payment,1707784200.257979,1609,0,1
2,Payment,1707784200.259604,1131,0,1
3,OrderStatus,1707784200.260749,1098,0,1
2,Payment,1707784200.261858,1296,0,1
1,NewOrder,1707784200.263168,3540,0,1
2,Payment,1707784200.266725,1307,0,1
1,NewOrder,1707784200.268047,4169,0,1
1,NewOrder,1707784200.272234,2296,0,1
2,Payment,1707784200.274548,1347,0,1
1,NewOrder,1707784200.275911,3605,0,1
2,Payment,1707784200.279534,1215,0,1
2,Payment,1707784200.280765,1217,0,1
2,Payment,1707784200.281997,1073,0,1
2,Payment,1707784200.283083,1153,0,1
3,OrderStatus,1707784200.284250,875,0,1
1,NewOrder,1707784200.285136,2338,0,1
2,Payment,1707784200.287490,1340,0,1
2,Payment,1707784200.288848,1422,0,1
2,Payment,1707784200.290289,1208,0,1
1,NewOrder,1707784200.291511,2123,0,1
1,NewOrder,1707784200.293647,2967,0,1
1,NewOrder,1707784200.296630,4283,0,1
2,Payment,1707784200.300933,1277,0,1
2,Payment,1707784200.302225,1284,0,1
1,NewOrder,1707784200.303521,3907,0,1
2,Payment,1707784200.307447,1133,0,1
2,Payment,1707784200.308594,1071,0,1
1,NewOrder,1707784200.309679,3646,0,1
2,Payment,1707784200.313341,1274,0,1
2,Payment,1707784200.314631,1153,0,1
2,Payment,1707784200.315797,1095,0,1
3,OrderStatus,1707784200.316905,989,0,1
5,StockLevel,1707784200.317905,1383,0,1
2,Payment,1707784200.319299,1143,0,1
1,NewOrder,1707784200.320455,4389,0,1
1,NewOrder,1707784200.324860,2831,0,1
1,NewOrder,1707784200.327708,2917,0,1
1,NewOrder,1707784200.330642,4252,0,1
3,OrderStatus,1707784200.334911,965,0,1
1,NewOrder,1707784200.335888,4270,0,1
1,NewOrder,1707784200.340174,2847,0,1
1,NewOrder,1707784200.343037,3214,0,1
1,NewOrder,1707784200.346265,2718,0,1
1,NewOrder,1707784200.349000,2090,0,1
2,Payment,1707784200.351106,1052,0,1
4,Delivery,1707784200.352171,7664,0,1
1,NewOrder,1707784200.359854,3266,0,1
1,NewOrder,1707784200.363135,2519,0,1
2,Payment,1707784200.365671,1250,0,1
1,NewOrder,1707784200.366935,3076,0,1
1,NewOrder,1707784200.370029,2164,0,1
2,Payment,1707784200.372211,1102,0,1
1,NewOrder,1707784200.373326,3942,0,1
2,Payment,1707784200.377287,1196,0,1
2,Payment,1707784200.378498,1045,0,1
2,Payment,1707784200.379553,999,0,1
1,NewOrder,1707784200.380562,2539,0,1
3,OrderStatus,1707784200.383112,676,0,1
1,NewOrder,1707784200.383798,4059,0,1
5,StockLevel,1707784200.387871,1304,0,1
2,Payment,1707784200.389187,1106,0,1
4,Delivery,1707784200.390305,7030,0,1
1,NewOrder,1707784200.397350,3280,0,1
2,Payment,1707784200.400649,1200,0,1
1,NewOrder,1707784200.401864,2071,0,1
2,Payment,1707784200.403948,1130,0,1
2,Payment,1707784200.405092,1154,0,1
1,NewOrder,1707784200.406257,3663,0,1
1,NewOrder,1707784200.409935,3703,0,1
1,NewOrder,1707784200.413655,3325,0,1
1,NewOrder,1707784200.416998,3891,0,1
2,Payment,1707784200.420907,1276,0,1
2,Payment,1707784200.422195,1308,0,1
2,Payment,1707784200.423516,983,0,1
1,NewOrder,1707784200.424510,2891,0,1
2,Payment,1707784200.427417,952,0,1
2,Payment,1707784200.428381,1090,0,1
1,NewOrder,1707784200.429483,2671,0,1
1,NewOrder,1707784200.432169,3429,0,1
2,Payment,1707784200.435615,1082,0,1
1,NewOrder,1707784200.436708,3398,0,1
1,NewOrder,1707784200.440122,3597,0,1
2,Payment,1707784200.443735,1007,0,1
2,Payment,1707784200.444753,1046,0,1
5,StockLevel,1707784200.445812,1438,0,1
2,Payment,1707784200.447263,1002,0,1
2,Payment,1707784200.448280,1127,0,1
1,NewOrder,1707784200.449420,3373,0,1
2,Payment,1707784200.452810,1143,0,1
2,Payment,1707784200.453967,1041,0,1
2,Payment,1707784200.455020,1006,0,1
2,Payment,1707784200.456037,997,0,1
2,Payment,1707784200.457046,1086,0,1
2,Payment,1707784200.458144,1049,0,1
2,Payment,1707784200.459204,1066,0,1
2,Payment,1707784200.460282,1018,0,1
1,NewOrder,1707784200.461312,3662,0,1
2,Payment,1707784200.464990,1126,0,1
1,NewOrder,1707784200.466128,3590,0,1
2,Payment,1707784200.469731,1045,0,1
2,Payment,1707784200.470787,976,0,1
1,NewOrder,1707784200.471774,2708,0,1
2,Payment,1707784200.474494,1168,0,1
1,NewOrder,1707784200.475677,2740,0,1
2,Payment,1707784200.478436,1105,0,1
1,NewOrder,1707784200.479552,3655,0,1
2,Payment,1707784200.483224,1123,0,1
1,NewOrder,1707784200.484362,2789,0,1
2,Payment,1707784200.487169,1200,0,1
1,NewOrder,1707784200.488382,4189,0,1
1,NewOrder,1707784200.492590,2589,0,1
1,NewOrder,1707784200.495194,2460,0,1
1,NewOrder,1707784200.497671,2531,0,1
2,Payment,1707784200.500218,947,0,1
1,NewOrder,1707784200.501202,3441,0,1
2,Payment,1707784200.504701,1006,0,1
1,NewOrder,1707784200.505725,3140,0,1
1,NewOrder,1707784200.508888,3348,0,1
3,OrderStatus,1707784200.512251,798,0,1
4,Delivery,1707784200.513059,7358,0,1
2,Payment,1707784200.520428,1176,0,1
1,NewOrder,1707784200.521615,2164,0,1
2,Payment,1707784200.523788,1095,0,1
1,NewOrder,1707784200.524891,3978,0,1
2,Payment,1707784200.528880,1202,0,1
2,Payment,1707784200.530093,960,0,1
3,OrderStatus,1707784200.531062,599,0,1
1,NewOrder,1707784200.531668,3735,0,1
2,Payment,1707784200.535416,1095,0,1
2,Payment,1707784200.536529,1071,0,1
1,NewOrder,1707784200.537609,3182,0,1
1,NewOrder,1707784200.540802,3911,0,1
2,Payment,1707784200.544733,1129,0,1
1,NewOrder,1707784200.545874,2728,0,1
1,NewOrder,1707784200.548614,3246,0,1
2,Payment,1707784200.551872,1407,0,1
2,Payment,1707784200.553290,1151,0,1
1,NewOrder,1707784200.554450,2116,0,1
1,NewOrder,1707784200.556579,2655,0,1
1,NewOrder,1707784200.559246,3896,0,1
1,NewOrder,1707784200.563156,2161,0,1
5,StockLevel,1707784200.565328,1365,0,1
2,Payment,1707784200.566703,1261,0,1
2,Payment,1707784200.567972,954,0,1
3,OrderStatus,1707784200.568934,714,0,1
2,Payment,1707784200.569656,1050,0,1
2,Payment,1707784200.570714,995,0,1
2,Payment,1707784200.571718,998,0,1
1,NewOrder,1707784200.572725,3731,0,1
1,NewOrder,1707784200.576469,3667,0,1
2,Payment,1707784200.580149,1131,0,1
1,NewOrder,1707784200.581290,3252,0,1
3,OrderStatus,1707784200.584553,841,0,1
1,NewOrder,1707784200.585402,4285,0,1
2,Payment,1707784200.589700,1053,0,1
5,StockLevel,1707784200.590762,1402,0,1
1,NewOrder,1707784200.592176,4436,0,1
2,Payment,1707784200.596626,1271,0,1
1,NewOrder,1707784200.597909,3453,0,1
3,OrderStatus,1707784200.601377,849,0,1
2,Payment,1707784200.602235,1125,0,1
2,Payment,1707784200.603370,1031,0,1
1,NewOrder,1707784200.604410,2426,0,1
4,Delivery,1707784200.606847,8034,0,1
3,OrderStatus,1707784200.614895,718,0,1
2,Payment,1707784200.615621,944,0,1
4,Delivery,1707784200.616573,7687,0,1
1,NewOrder,1707784200.624274,4077,0,1
2,Payment,1707784200.628365,1145,0,1
4,Delivery,1707784200.629520,12737,0,1
2,Payment,1707784200.642270,1491,0,1
2,Payment,1707784200.643770,1904,0,1
1,NewOrder,1707784200.645682,5207,0,1
2,Payment,1707784200.650898,1551,0,1
1,NewOrder,1707784200.652456,4924,0,1
1,NewOrder,1707784200.657390,5833,0,1
2,Payment,1707784200.663234,1447,0,1
2,Payment,1707784200.664689,1393,0,1
1,NewOrder,1707784200.666090,6385,0,1
2,Payment,1707784200.672485,1387,0,1
5,StockLevel,1707784200.673880,1612,0,1
1,NewOrder,1707784200.675500,7853,0,1
2,Payment,1707784200.683368,1036,0,1
2,Payment,1707784200.684414,993,0,1
2,Payment,1707784200.685416,1167,0,1
1,NewOrder,1707784200.686592,4820,0,1
1,NewOrder,1707784200.691438,4212,0,1
1,NewOrder,1707784200.695662,2858,0,1
1,NewOrder,1707784200.698532,2355,0,1
2,Payment,1707784200.700898,1173,0,1
2,Payment,1707784200.702080,1098,0,1
1,NewOrder,1707784200.703187,4145,0,1
1,NewOrder,1707784200.707344,3643,0,1
1,NewOrder,1707784200.710999,3102,0,1
1,NewOrder,1707784200.714113,2185,0,1
1,NewOrder,1707784200.716308,3559,0,1
2,Payment,1707784200.719879,1114,0,1
1,NewOrder,1707784200.721003,3576,0,1
3,OrderStatus,1707784200.724591,658,0,1
4,Delivery,1707784200.725256,8373,0,1
1,NewOrder,1707784200.733643,2878,0,1
1,NewOrder,1707784200.736532,3161,0,1
2,Payment,1707784200.739706,998,0,1
3,OrderStatus,1707784200.740714,578,0,1
1,NewOrder,1707784200.741299,3428,0,1
2,Payment,1707784200.744740,930,0,1
1,NewOrder,1707784200.745678,3633,0,1
2,Payment,1707784200.749330,987,0,1
2,Payment,1707784200.750327,1004,0,1
1,NewOrder,1707784200.751340,3729,0,1
1,NewOrder,1707784200.755081,3196,0,1
1,NewOrder,1707784200.758289,2822,0,1
2,Payment,1707784200.761123,1156,0,1
1,NewOrder,1707784200.762288,2511,0,1
2,Payment,1707784200.764812,1056,0,1
2,Payment,1707784200.765878,900,0,1
2,Payment,1707784200.766785,871,0,1
1,NewOrder,1707784200.767664,2132,0,1
2,Payment,1707784200.769805,950,0,1
2,Payment,1707784200.770764,915,0,1
1,NewOrder,1707784200.771687,1883,0,1
1,NewOrder,1707784200.773578,3033,0,1
1,NewOrder,1707784200.776624,3797,0,1
2,Payment,1707784200.780436,1042,0,1
1,NewOrder,1707784200.781488,4164,0,1
2,Payment,1707784200.785670,1069,0,1
2,Payment,1707784200.786751,1085,0,1
2,Payment,1707784200.787846,1213,0,1
1,NewOrder,1707784200.789071,3310,0,1
2,Payment,1707784200.792393,1011,0,1
1,NewOrder,1707784200.793416,2350,0,1
4,Delivery,1707784200.795777,7424,0,1
2,Payment,1707784200.803215,930,0,1
4,Delivery,1707784200.804154,7115,0,1
1,NewOrder,1707784200.811281,1963,0,1
2,Payment,1707784200.813257,1021,0,1
1,NewOrder,1707784200.814288,1934,0,1
2,Payment,1707784200.816234,1170,0,1
1,NewOrder,1707784200.817414,3039,0,1
2,Payment,1707784200.820465,974,0,1
1,NewOrder,1707784200.821449,2522,0,1
2,Payment,1707784200.823982,989,0,1
1,NewOrder,1707784200.824980,3455,0,1
2,Payment,1707784200.828468,1002,0,1
1,NewOrder,1707784200.829481,3414,0,1
2,Payment,1707784200.832906,1053,0,1
2,Payment,1707784200.833970,901,0,1
2,Payment,1707784200.834881,907,0,1
1,NewOrder,1707784200.835797,2192,0,1
2,Payment,1707784200.837999,1055,0,1
2,Payment,1707784200.839064,929,0,1
2,Payment,1707784200.840010,861,0,1
1,NewOrder,1707784200.840880,3245,0,1
2,Payment,1707784200.844186,1003,0,1
1,NewOrder,1707784200.845197,2658,0,1
1,NewOrder,1707784200.847864,2862,0,1
2,Payment,1707784200.850735,935,0,1
2,Payment,1707784200.851677,932,0,1
2,Payment,1707784200.852616,960,0,1
2,Payment,1707784200.853582,865,0,1
1,NewOrder,1707784200.854454,1954,0,1
2,Payment,1707784200.856416,943,0,1
1,NewOrder,1707784200.857365,2686,0,1
1,NewOrder,1707784200.860061,2789,0,1
1,NewOrder,1707784200.862860,3414,0,1
3,OrderStatus,1707784200.866285,688,0,1
2,Payment,1707784200.866981,1123,0,1
1,NewOrder,1707784200.868112,3894,0,1
3,OrderStatus,1707784200.872024,617,0,1
2,Payment,1707784200.872647,1087,0,1
2,Payment,1707784200.873743,1026,0,1
1,NewOrder,1707784200.874777,2891,0,1
2,Payment,1707784200.877678,998,0,1
2,Payment,1707784200.878684,953,0,1
2,Payment,1707784200.879644,907,0,1
2,Payment,1707784200.880558,890,0,1
1,NewOrder,1707784200.881455,3432,0,1
1,NewOrder,1707784200.884897,2705,0,1
5,StockLevel,1707784200.887611,1230,0,1
2,Payment,1707784200.888848,952,0,1
3,OrderStatus,1707784200.889807,731,0,1
2,Payment,1707784200.890544,1029,0,1
