Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.800,10.519,5.433,6.387,9.380,14.289,16.987,18.187,24.410,24.410,0.095
5,17.000,7.881,5.525,5.838,6.075,9.686,12.705,13.640,14.511,14.511,0.127
10,10.800,10.310,5.559,6.295,11.671,12.622,13.693,15.098,15.759,15.759,0.097
15,15.400,7.691,5.369,5.612,5.964,10.949,13.018,13.604,14.046,14.046,0.130
20,16.800,9.216,5.268,5.714,11.025,11.863,12.776,13.377,15.687,15.687,0.109
25,19.600,8.385,5.221,5.584,5.862,11.834,13.010,13.848,14.844,14.844,0.119
30,12.400,10.399,5.444,5.826,6.597,12.717,13.511,15.097,69.783,69.783,0.096
35,14.000,9.099,5.236,5.767,10.798,11.727,13.068,13.258,17.033,17.033,0.110
40,15.200,8.643,5.282,5.733,8.505,11.302,12.512,13.499,17.693,17.693,0.116
45,15.600,8.294,5.220,5.570,6.131,11.383,13.500,13.751,15.124,15.124,0.121
50,14.800,9.239,5.146,5.990,9.891,11.553,12.903,13.977,16.903,16.903,0.108
55,16.400,8.916,5.473,5.735,7.770,11.959,13.309,13.688,17.220,17.220,0.112
