Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,146.200,1.343,0.657,0.864,1.015,1.603,2.010,2.454,5.338,28.105,0.745
5,142.200,1.315,0.640,0.799,1.425,1.717,1.842,2.000,2.585,10.090,0.761
10,156.800,1.214,0.670,0.779,0.894,1.667,1.817,1.951,2.387,13.684,0.824
15,132.200,1.221,0.677,0.784,0.933,1.670,1.838,1.945,2.446,9.385,0.819
20,145.400,1.179,0.656,0.787,0.870,1.530,1.767,1.880,2.369,9.580,0.848
25,167.400,1.077,0.708,0.797,0.855,1.216,1.761,1.825,2.044,11.316,0.929
30,147.800,1.194,0.685,0.793,0.913,1.609,1.795,1.866,2.147,3.852,0.837
35,161.200,1.016,0.676,0.761,0.823,1.154,1.695,1.803,2.049,8.396,0.984
40,155.400,1.123,0.676,0.780,0.879,1.568,1.763,1.808,2.112,3.198,0.891
45,147.600,1.196,0.676,0.791,0.928,1.589,1.768,1.831,2.005,9.187,0.836
50,196.400,0.903,0.681,0.763,0.811,0.893,1.175,1.642,2.041,2.763,1.107
55,150.800,1.198,0.679,0.798,0.880,1.684,1.821,1.918,2.133,7.179,0.835
