Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.200,9.687,5.584,6.088,7.366,13.525,15.606,16.438,23.256,23.256,0.103
5,18.600,7.060,5.326,5.700,5.844,6.154,11.835,13.284,16.531,16.531,0.142
10,20.800,7.247,5.266,5.650,5.837,7.398,12.643,13.264,14.663,14.728,0.138
15,21.400,7.131,5.138,5.516,5.721,9.617,11.336,12.230,13.492,15.726,0.140
20,21.600,6.633,5.218,5.457,5.571,6.033,11.779,12.595,13.246,13.981,0.151
25,19.400,6.915,5.172,5.455,5.666,6.099,11.483,13.096,21.834,21.834,0.145
30,21.400,7.397,5.234,5.668,5.845,10.802,11.552,11.759,12.791,13.867,0.135
35,20.400,6.252,5.114,5.450,5.633,5.808,6.705,11.445,14.975,16.033,0.160
40,18.200,6.188,5.121,5.429,5.506,5.786,6.524,12.430,13.198,13.198,0.162
45,18.800,6.873,5.099,5.404,5.564,5.861,12.468,12.837,13.967,13.967,0.145
50,22.000,7.359,5.235,5.544,5.867,6.583,13.250,13.912,14.980,17.483,0.136
55,21.200,5.996,5.183,5.446,5.581,5.808,6.255,10.899,12.690,12.820,0.167
