Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,420.200,2.367,0.342,0.902,1.735,2.997,4.920,6.236,11.283,22.076,0.422
5,437.600,2.277,0.329,0.808,1.611,2.903,4.947,6.048,11.836,22.765,0.439
10,465.400,2.138,0.286,0.762,1.534,2.790,4.817,5.908,9.283,28.135,0.468
15,471.600,2.112,0.282,0.740,1.534,2.743,4.580,5.767,11.289,21.673,0.473
20,498.200,2.001,0.296,0.726,1.538,2.624,4.176,5.589,7.109,14.102,0.500
25,475.200,2.102,0.264,0.720,1.571,2.695,4.613,5.769,11.143,17.592,0.476
30,527.000,1.890,0.277,0.723,1.487,2.556,3.345,5.592,6.764,15.212,0.529
35,546.400,1.826,0.277,0.709,1.487,2.486,3.214,5.440,6.257,14.712,0.548
40,527.200,1.890,0.249,0.707,1.456,2.506,3.343,5.522,7.090,13.316,0.529
45,437.400,2.280,0.302,0.762,1.583,2.952,5.064,5.807,11.341,28.641,0.439
50,585.800,1.702,0.250,0.707,1.206,2.437,3.117,3.674,6.083,13.929,0.588
55,518.200,1.923,0.273,0.721,1.421,2.576,3.493,5.453,8.613,14.102,0.520
