Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,172.600,1.126,0.633,0.762,0.926,1.291,1.719,1.943,3.225,11.951,0.888
5,229.200,0.872,0.631,0.708,0.758,0.833,1.077,1.439,2.188,14.652,1.147
10,200.600,0.938,0.654,0.741,0.799,0.933,1.442,1.620,2.078,10.997,1.066
15,216.200,0.826,0.648,0.725,0.764,0.823,0.920,1.040,1.875,7.903,1.210
20,212.200,0.910,0.662,0.741,0.796,0.882,1.469,1.597,1.803,3.300,1.098
25,216.800,0.882,0.660,0.744,0.792,0.875,1.255,1.503,1.881,2.724,1.134
30,205.600,0.884,0.662,0.763,0.805,0.865,0.972,1.489,1.819,11.856,1.132
35,197.600,0.898,0.675,0.776,0.814,0.873,1.105,1.599,2.002,3.138,1.114
40,205.200,0.902,0.668,0.741,0.788,0.876,1.481,1.643,1.899,2.431,1.109
45,216.800,0.824,0.640,0.722,0.764,0.821,0.935,1.381,1.790,5.108,1.214
50,184.000,1.000,0.642,0.730,0.818,1.164,1.567,1.813,2.220,3.247,1.000
55,205.800,0.799,0.644,0.708,0.740,0.791,0.866,1.050,1.873,3.953,1.251
