Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.000,9.346,5.420,5.963,6.831,12.163,15.100,18.068,21.548,21.548,0.107
5,22.800,6.911,5.337,5.666,5.816,6.418,11.185,12.934,13.564,23.231,0.145
10,22.200,7.163,5.323,5.633,5.852,6.799,11.679,12.440,14.845,22.133,0.140
15,24.600,6.379,5.201,5.418,5.531,5.744,8.297,12.937,15.818,19.663,0.157
20,25.200,6.161,5.261,5.580,5.702,5.866,6.472,10.895,12.610,13.581,0.162
25,20.800,6.665,5.200,5.532,5.709,5.972,11.192,12.694,13.394,14.011,0.150
30,21.600,6.169,5.200,5.499,5.615,5.795,8.090,10.780,12.358,12.516,0.162
35,24.000,6.115,5.165,5.462,5.608,5.764,6.648,11.014,13.050,14.887,0.164
40,18.800,6.463,5.200,5.435,5.668,5.923,10.789,11.236,17.131,17.131,0.155
45,19.600,6.095,5.033,5.486,5.620,5.818,6.436,11.221,11.987,11.987,0.164
50,18.200,7.008,5.213,5.543,5.776,8.044,11.109,12.932,14.176,14.176,0.143
55,22.000,6.434,5.153,5.482,5.623,5.815,11.191,11.706,12.723,12.743,0.155
