Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.200,10.704,5.730,7.454,11.159,13.201,15.206,19.507,21.080,21.080,0.093
5,17.400,7.812,5.480,5.782,5.978,10.605,12.922,13.524,14.318,14.318,0.128
10,18.800,7.339,5.371,5.795,6.024,7.070,12.292,13.208,14.460,14.460,0.136
15,17.600,7.460,5.229,5.669,5.863,10.515,12.713,13.068,15.415,15.415,0.134
20,23.400,7.225,5.196,5.601,5.756,6.447,11.604,13.299,17.325,21.519,0.138
25,20.000,6.699,5.266,5.496,5.705,6.235,10.994,11.267,17.616,17.616,0.149
30,18.000,6.609,5.292,5.565,5.742,6.044,10.988,12.580,14.802,14.802,0.151
35,23.800,6.548,5.165,5.535,5.717,6.214,11.092,11.472,12.773,13.604,0.153
40,17.600,6.952,5.289,5.625,5.834,6.246,11.385,11.839,13.812,13.812,0.144
45,20.200,6.559,5.154,5.547,5.731,5.997,11.486,12.164,14.662,14.879,0.152
50,21.200,6.432,5.179,5.594,5.970,6.243,7.084,10.681,14.975,19.279,0.155
55,25.000,5.973,5.158,5.443,5.575,5.708,6.028,11.195,13.107,15.505,0.167
