Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,355.200,2.806,0.352,1.214,1.908,3.662,5.945,6.895,12.710,30.671,0.356
5,384.200,2.592,0.299,1.036,1.706,3.306,5.565,6.446,12.850,17.156,0.386
10,406.000,2.454,0.294,0.822,1.602,3.102,5.533,6.311,11.413,16.730,0.408
15,422.800,2.359,0.318,0.799,1.640,3.039,5.355,6.139,11.539,14.643,0.424
20,451.600,2.209,0.267,0.756,1.548,2.852,5.273,5.759,11.059,14.474,0.453
25,449.200,2.221,0.282,0.767,1.635,2.848,5.006,5.910,10.908,14.486,0.450
30,451.800,2.208,0.276,0.741,1.575,2.811,5.004,5.754,11.234,18.608,0.453
35,525.400,1.899,0.273,0.701,1.483,2.524,3.432,5.404,8.237,21.693,0.527
40,491.000,2.030,0.269,0.701,1.573,2.584,4.634,5.700,7.753,14.413,0.493
45,446.200,2.236,0.262,0.737,1.590,2.921,5.007,5.679,11.085,16.892,0.447
50,485.000,2.057,0.244,0.706,1.513,2.636,4.654,5.757,9.302,28.836,0.486
55,444.400,2.243,0.264,0.758,1.591,2.814,5.210,5.980,11.278,13.405,0.446
