Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,389.000,2.558,0.297,0.974,1.872,3.151,5.267,6.950,12.742,26.520,0.391
5,476.000,2.094,0.297,0.746,1.551,2.653,4.413,5.797,11.493,20.157,0.478
10,492.600,2.020,0.266,0.740,1.590,2.677,3.958,5.695,7.141,12.989,0.495
15,573.000,1.740,0.259,0.703,1.483,2.465,3.088,4.437,6.100,11.588,0.575
20,537.400,1.856,0.279,0.707,1.389,2.559,3.303,5.455,6.591,21.140,0.539
25,602.600,1.654,0.258,0.674,1.276,2.444,3.045,3.541,5.746,11.538,0.605
30,548.600,1.818,0.237,0.700,1.511,2.511,3.193,5.202,6.450,13.528,0.550
35,519.000,1.922,0.256,0.722,1.530,2.635,3.532,5.528,6.886,12.830,0.520
40,552.200,1.806,0.255,0.690,1.524,2.516,3.165,5.400,6.369,14.027,0.554
45,570.200,1.748,0.256,0.678,1.450,2.443,3.110,5.247,6.248,12.799,0.572
50,582.600,1.711,0.251,0.689,1.480,2.440,3.055,3.817,5.922,16.830,0.584
55,504.400,1.977,0.257,0.712,1.495,2.627,4.161,5.508,7.589,14.025,0.506
