Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.200,1.392,0.936,1.116,1.277,1.402,1.637,1.949,9.654,9.654,0.718
5,14.200,1.377,0.905,1.142,1.313,1.520,1.737,2.120,3.135,3.135,0.726
10,16.000,1.382,0.939,1.131,1.277,1.518,1.880,2.044,2.553,2.553,0.724
15,15.000,1.372,0.903,1.136,1.328,1.525,1.798,1.956,2.131,2.131,0.729
20,20.000,1.320,0.825,1.115,1.261,1.415,1.699,1.975,3.466,3.466,0.757
25,15.800,1.493,0.864,1.233,1.435,1.705,1.926,2.090,2.511,2.511,0.670
30,16.000,1.486,0.900,1.164,1.301,1.647,2.239,2.391,5.182,5.182,0.673
35,22.600,1.297,0.888,1.103,1.236,1.410,1.691,1.869,2.049,2.096,0.771
40,17.400,1.275,0.807,1.131,1.276,1.359,1.540,1.673,2.089,2.089,0.785
45,14.200,1.454,1.065,1.283,1.396,1.582,1.744,1.966,2.234,2.234,0.688
50,20.800,1.391,0.749,1.169,1.313,1.517,1.844,2.121,2.392,3.081,0.719
55,16.600,1.356,0.931,1.185,1.291,1.381,1.672,2.099,2.281,2.281,0.737
