Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,396.000,2.513,0.347,0.966,1.836,3.182,5.131,6.405,12.327,25.822,0.398
5,330.200,3.020,0.350,1.278,1.922,4.375,5.907,7.207,12.599,18.326,0.331
10,451.800,2.203,0.270,0.768,1.648,2.829,4.867,5.962,9.631,14.470,0.454
15,424.800,2.349,0.305,0.779,1.598,2.954,5.469,6.311,12.833,17.222,0.426
20,391.800,2.540,0.284,0.817,1.701,3.280,5.680,6.874,11.914,14.812,0.394
25,359.600,2.776,0.306,1.210,1.695,3.944,5.835,6.896,12.647,15.756,0.360
30,431.600,2.309,0.293,0.778,1.664,2.954,5.184,6.108,11.452,19.586,0.433
35,427.600,2.334,0.279,0.794,1.659,3.003,5.393,6.106,10.484,13.837,0.428
40,316.400,3.153,0.312,1.294,1.899,4.583,6.475,7.656,13.413,17.937,0.317
45,366.800,2.720,0.244,1.181,1.678,3.945,5.868,6.780,11.801,14.394,0.368
50,423.000,2.357,0.280,0.836,1.660,3.047,5.233,6.228,11.555,15.415,0.424
55,391.200,2.547,0.282,0.888,1.655,3.326,5.597,6.541,12.110,14.730,0.393
