Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,174.000,1.294,0.632,0.803,0.992,1.549,1.897,2.293,5.187,23.209,0.773
5,212.200,0.944,0.610,0.699,0.762,1.188,1.411,1.587,1.911,12.658,1.060
10,207.800,0.907,0.599,0.705,0.765,0.953,1.382,1.505,1.754,9.545,1.103
15,171.000,1.018,0.616,0.721,0.805,1.304,1.504,1.626,1.926,5.683,0.982
20,215.400,0.858,0.613,0.696,0.743,0.836,1.362,1.484,1.775,2.840,1.165
25,167.400,1.063,0.593,0.694,0.922,1.333,1.546,1.655,1.903,12.290,0.941
30,165.600,1.018,0.604,0.711,0.811,1.310,1.542,1.650,1.859,13.620,0.983
35,176.800,1.023,0.593,0.686,0.791,1.334,1.562,1.604,1.894,17.717,0.977
40,163.200,1.083,0.573,0.689,1.209,1.343,1.496,1.599,1.821,3.900,0.923
45,206.800,0.885,0.570,0.650,0.703,1.199,1.413,1.515,1.767,2.012,1.130
50,205.400,0.874,0.606,0.711,0.776,0.878,1.303,1.501,1.950,3.437,1.144
55,223.200,0.889,0.585,0.681,0.733,1.120,1.391,1.515,1.778,5.307,1.124
