Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.000,0.788,0.336,0.475,0.594,0.881,1.239,1.722,5.922,5.922,1.269
5,21.000,0.578,0.319,0.378,0.418,0.647,0.805,0.932,2.358,5.547,1.730
10,18.000,0.591,0.311,0.351,0.409,0.677,0.794,0.964,4.225,4.225,1.691
15,20.400,0.438,0.290,0.336,0.354,0.489,0.708,0.780,0.893,1.348,2.281
20,23.000,0.434,0.260,0.326,0.347,0.414,0.662,0.779,0.985,3.168,2.302
25,22.000,0.388,0.275,0.320,0.346,0.399,0.577,0.617,0.802,0.912,2.576
30,20.600,0.419,0.265,0.309,0.331,0.474,0.705,0.796,0.872,1.109,2.385
35,22.200,0.362,0.253,0.311,0.330,0.364,0.462,0.574,0.822,0.823,2.760
40,19.800,0.525,0.253,0.314,0.363,0.665,0.785,0.879,5.455,5.455,1.904
45,20.400,0.467,0.259,0.317,0.343,0.428,0.652,0.770,0.906,6.883,2.143
50,15.400,0.682,0.255,0.334,0.436,0.681,0.798,0.903,14.000,14.000,1.466
55,21.000,0.434,0.277,0.312,0.331,0.358,0.630,0.697,3.108,4.056,2.307
