Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.600,0.761,0.339,0.442,0.620,0.827,1.178,1.817,3.403,3.403,1.313
5,16.000,0.682,0.311,0.412,0.587,0.745,0.912,1.332,4.995,4.995,1.466
10,21.400,0.599,0.316,0.371,0.448,0.694,0.809,0.899,3.388,3.496,1.670
15,16.600,0.444,0.293,0.340,0.369,0.548,0.681,0.752,0.982,0.982,2.253
20,18.200,0.584,0.257,0.327,0.362,0.533,0.771,0.786,10.881,10.881,1.712
25,15.400,0.521,0.304,0.343,0.453,0.688,0.803,0.826,0.975,0.975,1.918
30,15.800,0.478,0.283,0.317,0.369,0.597,0.760,0.805,2.107,2.107,2.092
35,21.200,0.412,0.282,0.319,0.351,0.432,0.656,0.751,0.845,0.870,2.425
40,21.400,0.424,0.253,0.312,0.344,0.577,0.667,0.759,0.851,0.918,2.360
45,16.600,0.660,0.279,0.324,0.501,0.666,0.799,0.927,12.498,12.498,1.515
50,16.400,0.452,0.264,0.323,0.393,0.564,0.677,0.770,0.881,0.881,2.212
55,22.600,0.391,0.252,0.309,0.332,0.399,0.629,0.660,0.831,0.986,2.556
