Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,164.000,3.761,1.454,2.428,3.211,4.620,6.388,7.366,9.479,15.511,0.266
5,160.600,3.851,1.244,2.635,3.610,5.045,5.947,6.330,7.764,11.446,0.260
10,177.000,3.666,1.423,2.488,3.373,4.752,5.707,6.145,7.238,11.441,0.273
15,163.800,4.024,1.377,2.536,3.721,5.391,6.511,7.107,7.928,15.306,0.248
20,174.600,3.738,1.362,2.540,3.455,4.834,5.934,6.284,7.204,7.918,0.268
25,186.400,3.505,1.313,2.383,3.077,4.470,5.769,6.293,7.312,8.530,0.285
30,161.200,4.002,1.308,2.689,3.760,5.139,6.311,7.048,7.910,10.550,0.250
35,167.000,3.933,1.470,2.613,3.733,5.089,6.083,6.676,7.696,10.447,0.254
40,168.600,3.928,1.188,2.690,3.635,5.106,6.106,6.719,7.727,9.685,0.255
45,217.200,2.985,0.997,2.034,2.613,3.235,5.175,5.840,7.215,17.205,0.335
50,161.400,3.779,1.347,2.600,3.551,4.701,5.795,6.493,7.516,8.415,0.265
55,191.600,3.476,0.938,2.181,2.920,4.498,6.090,6.782,7.626,9.457,0.288
