Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,147.200,1.407,0.660,0.864,1.306,1.628,2.017,2.340,4.209,23.279,0.711
5,206.600,0.875,0.585,0.673,0.724,0.924,1.380,1.593,1.929,6.930,1.143
10,181.000,1.031,0.599,0.698,0.826,1.285,1.492,1.593,1.989,10.211,0.970
15,199.400,0.887,0.591,0.690,0.737,0.918,1.384,1.575,1.891,12.441,1.128
20,224.800,0.859,0.582,0.670,0.719,0.976,1.345,1.463,1.702,2.354,1.164
25,181.000,0.938,0.579,0.683,0.755,1.225,1.375,1.482,1.743,2.156,1.067
30,177.600,1.075,0.589,0.681,0.910,1.391,1.598,1.696,2.014,11.743,0.930
35,221.600,0.893,0.567,0.657,0.717,1.192,1.420,1.566,1.787,2.969,1.120
40,190.200,0.944,0.576,0.670,0.744,1.272,1.453,1.562,1.745,2.175,1.059
45,204.000,0.834,0.573,0.652,0.697,0.782,1.456,1.591,1.786,4.341,1.199
50,215.000,0.818,0.567,0.649,0.697,0.815,1.265,1.507,1.791,4.773,1.223
55,202.400,0.902,0.566,0.657,0.707,1.182,1.520,1.665,1.850,5.609,1.109
