Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,164.200,3.764,1.198,2.544,3.268,4.551,6.177,7.097,8.924,18.735,0.266
5,177.600,3.614,1.330,2.325,3.173,4.683,6.065,6.656,7.802,9.682,0.277
10,190.600,3.416,1.201,2.308,3.004,4.330,5.696,6.185,7.219,8.776,0.293
15,202.000,3.300,1.071,2.179,2.823,4.027,5.688,6.296,7.605,9.487,0.303
20,160.800,4.100,1.551,2.716,3.822,5.384,6.416,6.941,8.559,14.002,0.244
25,174.000,3.667,1.342,2.252,3.084,4.919,6.355,6.933,8.949,9.779,0.273
30,168.600,3.603,1.244,2.285,3.104,4.701,6.017,6.662,7.888,15.011,0.278
35,191.800,3.395,1.344,2.275,2.924,4.022,5.885,6.529,8.204,9.667,0.295
40,219.200,2.918,1.158,2.063,2.618,3.201,4.723,5.832,7.618,15.590,0.343
45,183.000,3.536,1.138,2.334,3.016,4.643,5.962,6.564,7.500,9.516,0.283
50,190.400,3.268,1.174,2.172,2.879,3.793,5.512,6.425,8.174,14.389,0.306
55,191.800,3.325,1.013,2.187,2.804,4.111,5.931,6.834,8.152,9.698,0.301
