Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,166.600,1.190,0.648,0.837,1.042,1.415,1.683,1.871,2.592,10.463,0.840
5,193.200,0.988,0.615,0.731,0.809,1.158,1.447,1.583,2.311,14.176,1.012
10,168.800,1.030,0.606,0.722,0.848,1.282,1.506,1.654,2.024,8.927,0.971
15,173.800,1.015,0.603,0.718,0.872,1.286,1.460,1.565,1.693,7.269,0.985
20,187.400,0.890,0.601,0.694,0.749,0.861,1.461,1.590,1.917,6.013,1.124
25,182.000,1.014,0.591,0.715,0.818,1.309,1.522,1.637,1.912,3.002,0.986
30,197.800,0.874,0.575,0.671,0.723,0.869,1.390,1.532,1.907,11.509,1.144
35,219.600,0.857,0.590,0.673,0.729,0.902,1.342,1.511,1.822,9.200,1.167
40,183.400,0.914,0.589,0.688,0.749,1.106,1.475,1.595,1.825,2.201,1.094
45,177.800,0.938,0.589,0.682,0.747,1.239,1.568,1.696,2.010,2.302,1.067
50,195.200,0.936,0.600,0.685,0.756,0.951,1.411,1.596,3.976,6.999,1.068
55,230.000,0.804,0.586,0.668,0.709,0.786,1.270,1.425,1.747,2.421,1.244
